customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST04538,37,Male,East,Secondary,Salaried,1366002.69,207517.32,Business,630.1,5,424,75.25,2025-04-29,1
CUST04539,57,Male,North,Post-Graduate,Salaried,1100913.61,1739102.23,Business,795.3,16,305,11.99,2025-10-02,0
CUST04540,20,Male,West,Primary,Salaried,609580.97,20354.75,Car,397.1,19,178,43.23,2022-03-22,1
CUST04541,50,Other,North,Secondary,Unemployed,421838.66,141795.56,Other,489.3,18,241,37.88,2025-09-13,1
CUST04542,38,Male,West,Primary,Self-Employed,1573479.27,1425836.36,Business,596.4,23,406,96.59,2023-11-11,0
CUST04543,27,Female,North,Secondary,Self-Employed,2299680.3,1561994.34,Education,525.9,12,488,30.43,2024-10-27,1
CUST04544,48,Female,North,Graduate,Self-Employed,2696437.85,290603.61,Education,449.5,11,144,114.98,2021-12-04,1
CUST04545,38,Male,South,Secondary,Self-Employed,1066323.72,1160566.37,Home,448.6,16,372,21.57,2018-08-12,1
CUST04546,64,Female,North,Secondary,Salaried,1711713.01,229890.54,Business,446.4,21,457,58.94,2023-01-05,1
CUST04547,61,Male,West,Post-Graduate,Self-Employed,2514785.1,288576.4,Business,502.0,16,91,89.64,2025-05-10,1
CUST04548,49,Other,West,Post-Graduate,Self-Employed,990371.11,214731.13,Car,355.0,5,280,70.25,2023-06-10,1
CUST04549,22,Male,South,Secondary,Self-Employed,1600562.63,990895.33,Business,401.8,13,226,115.04,2024-08-16,1
CUST04550,49,Other,West,Graduate,Unemployed,1359084.7,255793.65,Business,520.4,15,361,88.74,2024-06-16,1
CUST04551,70,Male,North,Secondary,Self-Employed,2921317.09,949436.24,Business,373.0,1,215,50.13,2019-05-04,1
CUST04552,22,Other,East,Secondary,Unemployed,1511901.98,1232585.49,Education,551.9,24,372,66.1,2021-11-03,0
CUST04553,46,Other,South,Secondary,Self-Employed,2755637.39,1899758.55,Business,633.7,19,359,93.61,2018-08-27,0
CUST04554,56,Female,East,Post-Graduate,Self-Employed,1684694.29,1199903.76,Home,374.2,20,310,85.9,2020-11-28,1
CUST04555,52,Female,East,Post-Graduate,Salaried,691851.46,184454.89,Home,740.6,7,191,104.27,2020-08-20,0
CUST04556,38,Other,South,Graduate,Salaried,2939853.44,796669.05,Education,325.3,20,197,65.78,2024-07-14,1
CUST04557,64,Female,North,Secondary,Salaried,1882934.81,1768183.27,Business,840.8,19,226,52.05,2023-05-24,0
CUST04558,46,Male,East,Graduate,Salaried,1517449.51,971375.2,Home,613.3,17,401,86.12,2025-01-25,0
CUST04559,61,Other,South,Primary,Self-Employed,1782517.37,292096.37,Education,570.8,13,133,37.56,2025-04-27,0
CUST04560,30,Female,West,Secondary,Self-Employed,1532446.62,1858079.21,Education,483.5,5,191,73.08,2021-11-20,1
CUST04561,52,Female,North,Graduate,Salaried,175056.55,1794147.84,Home,645.3,1,94,36.21,2025-06-02,1
CUST04562,38,Female,South,Post-Graduate,Self-Employed,615229.91,24899.43,Home,785.3,22,86,63.27,2023-01-18,0
CUST04563,30,Other,South,Post-Graduate,Self-Employed,2076611.48,399267.62,Other,696.2,7,342,101.0,2021-08-23,0
CUST04564,22,Male,East,Primary,Unemployed,2260943.28,1372756.24,Education,426.7,24,197,111.22,2022-10-09,1
CUST04565,60,Male,East,Post-Graduate,Salaried,2895812.82,1499425.79,Home,679.0,11,427,119.6,2021-11-21,0
CUST04566,46,Other,East,Secondary,Salaried,2869215.79,1829139.35,Education,575.8,19,307,27.76,2025-04-28,0
CUST04567,30,Other,East,Post-Graduate,Unemployed,1092209.39,837639.23,Home,541.7,0,48,52.13,2022-09-25,1
CUST04568,61,Female,South,Primary,Salaried,838540.98,160541.51,Education,807.9,9,497,24.8,2023-05-20,0
CUST04569,70,Male,North,Graduate,Salaried,2466111.71,775902.08,Other,797.9,9,258,71.22,2022-05-08,0
CUST04570,23,Other,West,Secondary,Unemployed,2391309.3,911986.39,Education,406.8,21,85,45.2,2020-01-28,1
CUST04571,38,Other,North,Secondary,Unemployed,1227152.91,335846.35,Home,687.2,5,315,12.12,2021-03-17,1
CUST04572,31,Other,East,Secondary,Unemployed,1950316.62,1888341.54,Education,307.2,12,317,35.02,2025-04-18,1
CUST04573,34,Male,East,Secondary,Self-Employed,2766891.25,781915.15,Home,463.5,8,494,96.65,2024-07-18,1
CUST04574,36,Female,South,Post-Graduate,Unemployed,2330157.95,50343.85,Other,750.1,15,173,105.54,2019-08-02,0
CUST04575,36,Male,North,Post-Graduate,Salaried,208891.29,709223.77,Business,542.4,18,175,90.95,2022-02-20,1
CUST04576,41,Male,East,Primary,Self-Employed,2293696.2,189035.53,Car,504.6,17,24,94.67,2025-04-27,1
CUST04577,35,Male,East,Secondary,Self-Employed,2201267.87,935589.34,Business,608.1,12,191,106.51,2025-06-02,0
CUST04578,26,Male,North,Post-Graduate,Unemployed,327823.76,1307344.86,Car,410.5,5,411,77.46,2021-07-02,1
CUST04579,35,Other,East,Post-Graduate,Unemployed,2602634.46,109947.74,Home,806.9,0,20,84.69,2023-11-22,1
CUST04580,52,Female,North,Secondary,Salaried,1462877.75,66507.18,Other,820.6,18,88,47.74,2019-04-06,0
CUST04581,61,Male,West,Post-Graduate,Self-Employed,1525118.63,127893.28,Car,517.2,19,273,99.28,2024-03-03,1
CUST04582,18,Female,South,Primary,Unemployed,1002031.61,683371.2,Other,442.3,11,38,56.27,2019-05-31,1
CUST04583,31,Male,North,Secondary,Unemployed,2927318.57,967573.77,Other,591.2,13,391,95.6,2022-03-01,0
CUST04584,54,Female,West,Secondary,Salaried,2250690.79,1584848.03,Car,823.3,14,143,77.47,2021-05-13,0
CUST04585,57,Male,North,Secondary,Unemployed,1912558.34,1534863.05,Business,603.4,12,382,36.38,2018-03-08,0
CUST04586,66,Male,West,Secondary,Salaried,2831554.93,198506.47,Business,811.4,15,262,81.3,2018-10-14,0
CUST04587,20,Female,West,Post-Graduate,Self-Employed,644476.9,1138508.0,Home,455.6,16,434,7.92,2019-05-02,1
CUST04588,43,Other,West,Graduate,Self-Employed,2730233.3,735241.41,Home,810.6,11,497,71.12,2023-08-14,0
CUST04589,40,Other,South,Secondary,Unemployed,1616563.85,1780579.66,Car,388.0,2,57,13.92,2018-07-11,1
CUST04590,44,Female,East,Secondary,Salaried,122432.08,1961716.95,Other,503.7,20,121,53.63,2022-11-15,1
CUST04591,42,Male,South,Post-Graduate,Salaried,789304.0,129467.97,Home,473.7,7,264,32.73,2025-01-01,1
CUST04592,29,Other,North,Primary,Unemployed,2090296.92,1668778.8,Home,536.4,12,171,39.09,2022-04-19,1
CUST04593,26,Other,North,Secondary,Self-Employed,998231.19,1744804.94,Home,395.3,13,128,7.71,2018-11-14,1
CUST04594,30,Male,East,Post-Graduate,Self-Employed,327239.6,712569.26,Other,321.8,6,490,69.94,2018-12-18,1
CUST04595,49,Male,East,Primary,Salaried,2051080.53,1433433.55,Car,814.4,2,311,25.46,2020-11-20,1
CUST04596,36,Other,South,Primary,Salaried,703930.92,90041.58,Home,667.9,23,205,10.05,2019-05-15,0
CUST04597,48,Male,West,Graduate,Self-Employed,2447834.55,541695.78,Other,386.9,17,391,117.86,2023-10-03,1
CUST04598,70,Other,West,Post-Graduate,Unemployed,1339532.07,1121427.11,Education,558.9,13,148,8.0,2023-03-18,0
CUST04599,64,Female,North,Post-Graduate,Self-Employed,617835.46,1890593.44,Business,821.2,1,243,5.24,2024-09-30,1
CUST04600,18,Male,North,Primary,Unemployed,926069.02,754921.35,Other,816.5,13,50,80.09,2020-02-12,0
CUST04601,37,Female,South,Graduate,Self-Employed,402327.87,1724239.33,Business,389.5,19,230,26.22,2025-01-24,1
CUST04602,36,Male,South,Secondary,Salaried,1206438.68,530985.52,Business,507.2,6,368,53.96,2020-06-05,1
CUST04603,22,Other,North,Post-Graduate,Self-Employed,1430375.09,199707.35,Business,721.3,17,405,35.99,2021-08-18,0
CUST04604,42,Other,North,Post-Graduate,Self-Employed,2928443.06,976981.38,Home,334.3,8,355,50.44,2022-03-06,1
CUST04605,47,Other,South,Post-Graduate,Self-Employed,1402367.71,1663793.5,Home,794.3,15,228,59.47,2022-02-27,0
CUST04606,42,Other,North,Primary,Self-Employed,2400612.48,1086316.99,Home,562.9,0,355,64.02,2025-05-25,1
CUST04607,67,Male,East,Primary,Unemployed,1701934.18,352134.21,Home,360.1,19,389,17.23,2025-10-06,1
CUST04608,69,Male,North,Secondary,Unemployed,2772931.28,1818626.8,Education,412.8,9,138,55.58,2019-04-04,1
CUST04609,35,Other,East,Post-Graduate,Salaried,158968.96,1987484.64,Other,634.4,3,476,35.33,2021-04-07,1
CUST04610,56,Female,East,Graduate,Unemployed,2439613.99,800483.72,Home,429.1,11,401,66.01,2023-11-28,1
CUST04611,35,Other,South,Post-Graduate,Self-Employed,278258.83,1403664.31,Business,841.8,0,467,97.74,2025-11-25,1
CUST04612,29,Other,North,Graduate,Salaried,1029121.13,48148.91,Car,434.9,11,222,114.66,2018-09-28,1
CUST04613,23,Female,West,Secondary,Self-Employed,932508.56,975076.54,Car,675.5,8,171,12.01,2020-04-04,0
CUST04614,32,Other,North,Post-Graduate,Unemployed,2997647.01,1050955.98,Home,830.3,1,433,74.44,2019-09-28,1
CUST04615,35,Female,North,Graduate,Salaried,469379.9,1172436.47,Other,304.1,14,361,47.05,2025-08-30,1
CUST04616,39,Male,South,Primary,Unemployed,2336109.39,438315.98,Education,792.1,14,255,36.65,2019-08-01,0
CUST04617,28,Male,East,Secondary,Self-Employed,237574.49,320553.49,Home,715.8,16,131,109.21,2022-03-22,0
CUST04618,45,Female,North,Primary,Self-Employed,2811250.63,860537.16,Home,845.5,14,497,27.28,2022-09-27,0
CUST04619,44,Female,East,Graduate,Self-Employed,2003671.16,436141.31,Car,420.5,2,50,86.37,2019-02-08,1
CUST04620,30,Other,East,Primary,Salaried,228451.11,1928762.56,Education,591.8,7,293,25.43,2022-08-18,0
CUST04621,25,Other,East,Primary,Salaried,1417468.35,1558684.4,Home,393.3,0,352,72.36,2020-04-29,1
CUST04622,36,Other,West,Post-Graduate,Self-Employed,2170961.63,752571.11,Home,431.3,17,173,86.13,2020-11-02,1
CUST04623,23,Male,North,Secondary,Salaried,2130383.58,965573.91,Home,433.9,20,188,44.41,2018-02-23,1
CUST04624,21,Female,North,Graduate,Unemployed,1942224.58,891186.49,Education,403.6,18,358,46.61,2021-01-15,1
CUST04625,60,Male,East,Graduate,Self-Employed,1609452.6,333453.24,Business,670.7,0,194,64.45,2020-11-12,1
CUST04626,64,Other,East,Post-Graduate,Unemployed,676245.1,1319579.81,Home,647.9,2,133,89.04,2025-11-02,1
CUST04627,42,Male,West,Secondary,Self-Employed,1691907.35,994437.42,Education,372.7,20,156,111.43,2021-08-22,1
CUST04628,45,Other,South,Graduate,Self-Employed,2502658.86,400446.86,Car,557.2,11,315,59.6,2023-09-03,0
CUST04629,52,Other,North,Secondary,Unemployed,1340852.35,814538.46,Other,370.5,10,208,68.68,2023-07-22,1
CUST04630,25,Male,West,Secondary,Unemployed,2703935.22,296580.84,Other,705.7,5,380,64.88,2020-10-17,1
CUST04631,29,Male,South,Primary,Self-Employed,1971172.96,436876.47,Other,681.1,2,400,109.73,2018-10-16,1
CUST04632,45,Male,East,Primary,Unemployed,799571.24,1187061.8,Education,373.0,20,10,64.02,2018-08-29,1
CUST04633,23,Male,North,Post-Graduate,Self-Employed,2072290.62,1091159.28,Home,579.6,10,475,38.88,2019-10-04,0
CUST04634,40,Other,South,Secondary,Unemployed,2454085.87,1024735.93,Other,610.2,19,389,99.19,2023-03-12,0
CUST04635,54,Other,North,Primary,Self-Employed,1299824.95,217249.13,Car,550.6,18,122,18.57,2022-06-05,0
CUST04636,36,Female,East,Post-Graduate,Unemployed,2250101.54,783874.34,Other,732.4,24,284,28.9,2019-10-27,0
CUST04637,32,Other,West,Secondary,Salaried,432289.27,835660.06,Car,748.8,6,219,94.17,2020-02-14,0
CUST04638,62,Other,South,Post-Graduate,Self-Employed,2991187.52,1348402.13,Car,709.7,22,151,81.93,2020-08-23,0
CUST04639,19,Male,South,Primary,Salaried,897112.54,1175466.9,Education,743.1,16,80,72.5,2024-04-06,0
CUST04640,52,Female,South,Secondary,Salaried,1487524.11,495098.14,Car,319.1,6,211,118.87,2022-12-28,1
CUST04641,41,Female,North,Primary,Salaried,2774252.2,992335.11,Home,812.2,24,75,90.27,2018-09-23,0
CUST04642,44,Other,North,Primary,Self-Employed,1767987.66,1566409.02,Car,631.4,19,356,91.31,2020-11-08,0
CUST04643,69,Other,North,Secondary,Unemployed,2573439.5,1160591.39,Education,614.0,16,344,102.16,2019-06-04,0
CUST04644,36,Female,South,Post-Graduate,Salaried,2352455.4,1490754.18,Business,690.4,2,304,12.82,2023-12-26,1
CUST04645,25,Female,North,Secondary,Self-Employed,1224973.71,1470766.66,Car,372.8,7,12,11.66,2024-01-29,1
CUST04646,51,Male,South,Graduate,Unemployed,1983600.9,117790.97,Home,738.8,5,350,81.84,2026-01-12,1
CUST04647,29,Male,North,Graduate,Unemployed,1037533.4,399792.07,Education,528.8,21,120,44.7,2023-07-09,1
CUST04648,24,Other,South,Post-Graduate,Salaried,2828216.14,488495.7,Business,552.3,1,127,39.68,2022-10-01,1
CUST04649,20,Female,South,Secondary,Unemployed,2143900.59,715240.19,Car,702.5,10,469,41.01,2020-04-25,0
CUST04650,52,Other,South,Secondary,Unemployed,997057.1,1543002.82,Education,508.6,11,248,83.7,2018-06-30,1
CUST04651,56,Other,North,Graduate,Self-Employed,1920079.15,208510.01,Home,642.2,5,119,66.98,2022-07-31,1
CUST04652,67,Male,North,Primary,Self-Employed,2995934.42,515133.31,Education,498.2,19,42,15.62,2025-08-19,1
CUST04653,67,Other,North,Secondary,Self-Employed,2828375.72,758619.72,Car,370.3,16,16,82.37,2019-10-26,1
CUST04654,52,Female,West,Primary,Salaried,1087274.0,1899171.25,Other,839.0,14,292,100.68,2024-07-15,0
CUST04655,21,Female,South,Graduate,Salaried,2934844.27,1269739.03,Home,582.9,9,39,40.76,2021-09-27,0
CUST04656,30,Female,East,Graduate,Unemployed,2325613.28,1219784.03,Car,358.3,1,101,16.4,2025-04-09,1
CUST04657,28,Female,South,Secondary,Self-Employed,2380688.46,74208.42,Education,561.7,22,232,38.27,2020-10-27,0
CUST04658,63,Other,East,Post-Graduate,Unemployed,185816.24,1700239.12,Other,717.6,15,118,65.29,2021-12-10,0
CUST04659,35,Female,West,Graduate,Salaried,720933.39,727410.83,Car,406.2,15,26,19.73,2022-01-19,1
CUST04660,47,Female,South,Secondary,Unemployed,2217548.08,703760.16,Other,784.9,11,32,51.52,2021-10-14,0
CUST04661,32,Other,North,Primary,Salaried,1750800.74,476735.29,Education,322.5,15,104,65.13,2019-01-20,1
CUST04662,68,Male,North,Post-Graduate,Salaried,2666204.19,369467.54,Other,824.3,13,229,47.42,2023-12-23,0
CUST04663,18,Other,West,Graduate,Self-Employed,2090049.72,968340.79,Other,430.9,6,32,17.59,2018-08-07,1
CUST04664,28,Other,South,Secondary,Self-Employed,2166901.5,116965.78,Business,417.1,3,461,84.55,2022-07-06,1
CUST04665,69,Other,South,Post-Graduate,Self-Employed,1821337.98,1840806.41,Business,414.7,16,305,72.89,2019-05-24,1
CUST04666,26,Female,East,Primary,Self-Employed,542638.23,660244.61,Car,635.2,14,11,92.33,2018-11-09,0
CUST04667,69,Female,North,Primary,Unemployed,1289979.31,897269.58,Car,609.6,10,224,95.34,2019-05-03,0
CUST04668,37,Other,South,Primary,Self-Employed,1743743.28,938832.92,Education,580.9,20,422,107.83,2024-05-24,0
CUST04669,42,Female,North,Primary,Unemployed,2740949.31,1142431.87,Other,388.8,11,158,92.78,2021-09-30,1
CUST04670,37,Male,West,Secondary,Unemployed,1253785.55,145521.37,Home,478.9,0,74,77.66,2022-11-30,1
CUST04671,51,Male,West,Secondary,Salaried,1486779.68,321693.13,Home,757.6,9,307,74.33,2019-09-27,0
CUST04672,39,Male,North,Primary,Unemployed,1781659.62,1366287.39,Business,319.6,15,272,54.63,2021-09-21,1
CUST04673,40,Female,East,Primary,Self-Employed,2300318.82,1685475.43,Car,808.2,22,214,25.21,2018-01-18,0
CUST04674,33,Other,West,Primary,Salaried,1529062.67,1511586.3,Business,368.8,0,149,99.43,2021-01-22,1
CUST04675,43,Female,North,Secondary,Salaried,1117927.98,228429.38,Business,610.7,13,401,97.83,2019-05-03,0
CUST04676,50,Female,East,Primary,Salaried,1703192.81,1623696.01,Home,407.5,0,357,26.59,2023-10-07,1
CUST04677,63,Other,North,Primary,Self-Employed,1656874.52,545465.55,Education,347.6,12,49,80.08,2020-04-15,1
CUST04678,50,Female,East,Post-Graduate,Unemployed,237955.45,1888111.78,Education,541.5,15,335,82.37,2018-12-22,1
CUST04679,19,Other,East,Post-Graduate,Unemployed,652678.7,1693605.17,Business,391.6,14,471,90.38,2021-08-01,1
CUST04680,67,Other,East,Secondary,Unemployed,1353953.01,1596555.64,Other,677.0,14,133,39.45,2024-04-24,0
CUST04681,67,Other,East,Primary,Unemployed,2576676.33,1264671.56,Other,363.7,7,498,38.0,2019-07-13,1
CUST04682,70,Other,East,Primary,Unemployed,1678431.31,336843.51,Education,625.4,10,443,55.47,2025-08-26,0
CUST04683,70,Male,West,Secondary,Self-Employed,1296087.45,497055.88,Other,431.7,24,158,58.1,2022-10-10,1
CUST04684,58,Female,North,Primary,Unemployed,2097366.9,1090395.21,Education,445.4,5,252,80.18,2021-04-28,1
CUST04685,47,Female,East,Secondary,Self-Employed,2621833.61,697724.51,Business,327.2,6,451,12.63,2019-11-12,1
CUST04686,33,Other,West,Primary,Self-Employed,1956474.08,587067.77,Home,448.4,12,374,109.68,2019-04-20,1
CUST04687,61,Female,South,Primary,Unemployed,1236260.93,1845285.28,Other,833.9,12,324,82.47,2019-06-08,0
CUST04688,59,Other,West,Primary,Salaried,1071723.33,892706.5,Car,545.4,19,156,57.34,2021-10-19,1
CUST04689,24,Female,West,Primary,Self-Employed,2864908.83,1243520.43,Other,457.5,13,492,96.12,2021-12-02,1
CUST04690,26,Male,North,Post-Graduate,Salaried,2935742.38,486340.54,Home,480.9,19,152,78.37,2025-10-05,1
CUST04691,54,Other,West,Primary,Salaried,111545.21,515615.07,Home,493.9,7,240,100.68,2024-12-22,1
CUST04692,55,Female,South,Graduate,Unemployed,368187.33,481877.14,Business,703.3,12,328,23.57,2022-03-23,0
CUST04693,48,Male,West,Secondary,Unemployed,745089.6,133444.5,Car,314.2,13,181,103.18,2018-07-15,1
CUST04694,22,Male,East,Post-Graduate,Self-Employed,1101980.32,262891.52,Home,808.0,23,227,101.74,2018-01-09,0
CUST04695,67,Other,South,Graduate,Self-Employed,1964194.41,1607571.99,Business,663.4,6,436,82.5,2018-10-17,0
CUST04696,61,Other,East,Secondary,Unemployed,2846122.33,60026.71,Home,642.5,21,303,107.44,2023-01-18,0
CUST04697,63,Female,North,Graduate,Salaried,1460113.61,467663.6,Car,375.5,15,459,9.12,2019-06-22,1
CUST04698,37,Female,West,Graduate,Salaried,2612668.21,892931.21,Car,491.1,3,373,45.22,2019-07-16,1
CUST04699,67,Male,West,Post-Graduate,Self-Employed,1605366.38,1153018.83,Home,775.1,3,390,84.78,2022-02-07,1
CUST04700,27,Other,East,Post-Graduate,Salaried,2560857.89,1522514.11,Business,348.6,24,208,60.06,2024-08-26,1
CUST04701,31,Female,West,Post-Graduate,Self-Employed,2077534.49,513964.24,Business,777.4,6,437,111.01,2023-05-29,0
CUST04702,62,Other,North,Post-Graduate,Self-Employed,2408345.92,1632729.27,Car,608.1,21,184,103.56,2018-10-10,0
CUST04703,69,Other,North,Graduate,Unemployed,2361052.27,1032663.93,Other,568.6,15,465,66.35,2019-06-03,0
CUST04704,55,Male,North,Secondary,Self-Employed,1554107.84,85803.44,Business,823.5,7,402,73.22,2021-01-06,0
CUST04705,35,Other,East,Graduate,Self-Employed,550943.62,631984.55,Other,843.7,15,277,15.6,2026-02-22,0
CUST04706,19,Other,South,Graduate,Salaried,1741614.39,533022.36,Business,332.8,5,174,22.34,2023-09-04,1
CUST04707,38,Female,West,Post-Graduate,Unemployed,765502.42,1769071.5,Business,423.4,23,298,90.31,2020-01-24,1
CUST04708,57,Female,South,Secondary,Unemployed,1341198.82,461131.0,Business,849.7,10,123,87.51,2019-05-06,0
CUST04709,32,Female,North,Graduate,Self-Employed,866680.55,331997.29,Education,420.1,16,372,97.0,2019-10-30,1
CUST04710,69,Male,West,Post-Graduate,Salaried,1055724.58,629080.63,Education,780.6,3,436,115.6,2026-02-26,1
CUST04711,48,Other,North,Secondary,Salaried,1023265.0,1491835.95,Car,480.8,13,126,71.12,2026-02-10,1
CUST04712,62,Female,East,Graduate,Self-Employed,2004308.7,173705.31,Other,390.6,3,171,88.21,2025-07-12,1
CUST04713,58,Male,South,Primary,Self-Employed,165703.1,1834552.03,Education,470.4,15,431,42.12,2021-09-19,1
CUST04714,45,Male,West,Graduate,Self-Employed,1035278.54,1654241.51,Education,355.5,6,478,27.04,2023-12-15,1
CUST04715,57,Male,North,Secondary,Self-Employed,1564149.78,1981490.23,Home,824.9,9,37,118.64,2022-05-13,0
CUST04716,45,Male,North,Primary,Self-Employed,2555018.02,1473292.73,Education,467.4,18,64,44.26,2019-04-28,1
CUST04717,59,Female,South,Post-Graduate,Unemployed,1005478.8,1654076.3,Business,449.0,17,322,6.78,2023-05-04,1
CUST04718,56,Female,South,Post-Graduate,Self-Employed,2001392.3,1033380.57,Business,310.9,24,179,58.05,2025-01-03,1
CUST04719,38,Male,South,Graduate,Unemployed,2051974.22,550245.42,Car,642.0,15,315,118.07,2022-06-08,0
CUST04720,56,Male,North,Post-Graduate,Salaried,667494.72,1157450.82,Car,429.9,18,427,90.64,2026-02-14,1
CUST04721,65,Male,North,Post-Graduate,Unemployed,1727045.32,362465.51,Home,681.7,24,122,86.59,2018-04-30,0
CUST04722,67,Female,East,Post-Graduate,Unemployed,247510.08,818919.51,Other,445.6,13,275,82.03,2024-11-05,1
CUST04723,21,Female,North,Graduate,Unemployed,691309.36,1385064.61,Business,591.9,21,462,91.71,2025-03-02,0
CUST04724,57,Male,South,Secondary,Salaried,536434.57,1480920.0,Business,319.1,7,377,60.32,2019-08-21,1
CUST04725,56,Male,East,Post-Graduate,Self-Employed,1311381.4,404868.75,Business,650.7,13,487,118.64,2018-10-22,0
CUST04726,52,Female,West,Primary,Self-Employed,2456536.42,1446607.57,Education,833.1,16,224,91.95,2024-07-06,0
CUST04727,42,Other,East,Secondary,Salaried,672818.7,702306.34,Home,408.3,1,235,85.28,2023-02-15,1
CUST04728,21,Other,East,Secondary,Unemployed,1272867.35,1302706.21,Business,748.4,0,164,51.86,2023-01-26,1
CUST04729,25,Other,West,Post-Graduate,Self-Employed,1394534.81,275456.73,Home,826.9,17,18,47.87,2018-10-12,0
CUST04730,62,Female,South,Graduate,Unemployed,2625252.13,390312.12,Other,714.7,10,270,99.83,2021-02-27,0
CUST04731,21,Other,South,Primary,Unemployed,1460579.09,608238.03,Education,422.1,14,301,8.95,2020-08-31,1
CUST04732,33,Female,North,Secondary,Self-Employed,517911.93,1155992.0,Other,468.8,13,200,16.69,2021-02-28,1
CUST04733,21,Male,West,Secondary,Salaried,498398.38,1430999.61,Business,381.7,7,278,93.53,2022-05-01,1
CUST04734,32,Other,North,Post-Graduate,Unemployed,2806284.54,1347496.97,Business,397.2,20,233,27.38,2025-09-02,1
CUST04735,44,Female,South,Graduate,Self-Employed,578446.75,132077.67,Other,306.7,18,490,53.39,2020-10-15,1
CUST04736,41,Other,East,Graduate,Salaried,2372651.61,1768277.13,Home,621.3,3,448,11.51,2021-10-10,1
CUST04737,28,Female,West,Primary,Unemployed,743308.48,948944.39,Home,498.1,6,133,90.06,2024-03-01,1
CUST04738,42,Male,North,Post-Graduate,Salaried,1262056.97,94031.49,Home,472.6,9,283,96.96,2025-02-03,1
CUST04739,49,Female,West,Primary,Unemployed,1363517.98,542905.62,Business,410.9,23,194,40.38,2023-06-21,1
CUST04740,22,Female,East,Post-Graduate,Self-Employed,131162.61,1218667.52,Business,398.7,7,435,40.81,2019-03-22,1
CUST04741,56,Male,North,Graduate,Unemployed,893617.84,1803010.02,Home,726.7,1,349,13.53,2020-08-24,1
CUST04742,24,Other,West,Secondary,Self-Employed,168564.93,1306651.01,Business,491.0,4,95,54.08,2025-03-05,1
CUST04743,54,Other,South,Graduate,Salaried,224360.93,1587437.7,Education,710.9,16,218,86.58,2023-01-10,0
CUST04744,19,Female,North,Graduate,Salaried,2452302.36,895210.52,Education,310.4,24,401,8.72,2019-02-04,1
CUST04745,29,Male,North,Primary,Unemployed,1958849.05,1745441.09,Other,631.7,11,86,65.24,2019-09-06,0
CUST04746,52,Female,East,Post-Graduate,Salaried,1463606.39,1147717.17,Education,701.5,16,86,15.89,2024-08-18,0
CUST04747,60,Female,North,Primary,Salaried,774294.88,1336457.01,Other,349.4,7,407,12.79,2022-04-11,1
CUST04748,43,Male,East,Post-Graduate,Salaried,1183489.87,834180.95,Business,619.2,2,319,73.67,2022-07-09,1
CUST04749,50,Male,North,Secondary,Salaried,2867998.98,1900963.28,Other,456.6,18,418,56.16,2023-03-28,1
CUST04750,38,Male,West,Secondary,Self-Employed,761561.09,354521.71,Other,397.1,0,472,21.13,2022-05-27,1
CUST04751,50,Male,North,Graduate,Self-Employed,1882063.18,843001.37,Home,731.6,4,25,65.05,2023-06-25,1
CUST04752,43,Male,East,Post-Graduate,Self-Employed,2954289.17,534343.77,Other,733.5,10,396,13.86,2025-02-17,0
CUST04753,42,Male,South,Secondary,Self-Employed,1709780.11,1297861.64,Car,647.9,14,19,68.55,2018-04-29,0
CUST04754,54,Other,East,Primary,Unemployed,2480379.87,158177.83,Other,718.5,9,56,36.28,2024-03-26,0
CUST04755,45,Female,North,Graduate,Salaried,116585.11,949441.08,Other,769.7,0,398,67.1,2023-09-02,1
CUST04756,65,Male,East,Post-Graduate,Unemployed,2376500.01,930664.84,Car,483.6,19,374,56.69,2022-02-22,1
CUST04757,45,Male,East,Secondary,Self-Employed,261956.87,1465597.8,Education,460.9,19,374,100.29,2023-09-13,1
CUST04758,67,Female,West,Graduate,Salaried,701918.92,815552.77,Car,562.8,10,101,108.41,2025-08-06,0
CUST04759,43,Male,West,Post-Graduate,Salaried,2551707.07,1639275.54,Other,579.5,21,175,77.68,2024-03-21,0
CUST04760,70,Other,West,Graduate,Unemployed,623193.42,1403119.38,Education,321.5,14,320,21.71,2019-09-23,1
CUST04761,50,Female,West,Graduate,Self-Employed,952801.27,759845.62,Education,386.2,4,248,61.96,2025-02-07,1
CUST04762,29,Male,North,Secondary,Salaried,2834248.96,1658995.28,Education,525.3,20,109,65.83,2024-12-09,1
CUST04763,46,Male,West,Primary,Unemployed,1301648.46,1771852.91,Education,800.2,16,392,105.38,2019-01-03,0
CUST04764,23,Male,North,Secondary,Salaried,2061866.89,1036977.57,Other,833.5,14,249,66.31,2024-03-23,0
CUST04765,57,Female,South,Post-Graduate,Self-Employed,1323053.74,396149.49,Education,578.4,1,38,54.19,2024-08-23,1
CUST04766,52,Male,West,Primary,Salaried,2646603.29,1592246.95,Other,824.1,21,405,88.37,2020-03-15,0
CUST04767,61,Other,South,Secondary,Self-Employed,709191.28,1752871.23,Home,694.2,6,263,102.81,2025-12-13,0
CUST04768,61,Male,South,Post-Graduate,Salaried,2407648.65,1453283.33,Education,593.8,7,204,19.92,2020-05-11,0
CUST04769,35,Male,South,Secondary,Self-Employed,2517470.09,568139.22,Other,674.5,6,99,113.15,2022-01-16,0
