customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
CUST03479,35,Female,West,Post-Graduate,Unemployed,674153.59,158477.56,Business,448.8,11,300,47.09,2025-03-18,1,0.2350763421730054,50.0,47.09
CUST03480,66,Male,West,Post-Graduate,Salaried,2654619.52,597564.95,Business,303.0,15,409,70.31,2019-06-29,1,0.22510380319963894,68.16666666666667,70.31
CUST03481,37,Male,East,Post-Graduate,Unemployed,2492720.66,973322.94,Car,687.6,11,302,52.52,2025-10-07,0,0.39046611022993644,50.333333333333336,52.52
CUST03482,38,Male,East,Post-Graduate,Salaried,590694.65,474156.42,Education,429.3,7,138,89.35,2018-07-17,1,0.8027098603313911,23.0,89.35
CUST03483,70,Female,East,Graduate,Self-Employed,1500084.57,1038051.2,Business,715.9,22,190,89.77,2024-03-19,0,0.6919951186485439,31.666666666666668,89.77
CUST03484,66,Male,West,Secondary,Unemployed,1353024.93,1793994.58,Education,718.5,4,194,45.33,2022-03-22,1,1.3259139135004705,32.333333333333336,45.33
CUST03485,65,Male,West,Post-Graduate,Self-Employed,708056.55,1021740.03,Home,700.6,24,376,5.17,2018-07-02,0,1.4430203773978223,62.666666666666664,5.17
CUST03486,30,Other,West,Secondary,Self-Employed,2100990.84,1933681.83,Other,464.4,16,435,113.62,2020-06-16,1,0.9203666161628768,72.5,113.62
CUST03487,37,Female,North,Post-Graduate,Unemployed,512640.43,1448119.46,Business,706.4,17,71,12.61,2018-01-15,0,2.8248249167550052,11.833333333333334,12.61
CUST03488,52,Female,East,Graduate,Salaried,1133855.63,259914.6,Other,510.0,16,118,61.54,2025-07-15,1,0.2292307707639993,19.666666666666668,61.54
CUST03489,59,Female,South,Graduate,Self-Employed,443024.42,654350.73,Car,418.8,8,103,111.25,2022-06-17,1,1.477008265142585,17.166666666666668,111.25
CUST03490,43,Other,West,Graduate,Unemployed,1229019.05,75070.53,Business,457.4,12,240,112.3,2024-05-17,1,0.06108166508891786,40.0,112.3
CUST03491,50,Other,North,Graduate,Salaried,917788.08,1664744.99,Education,346.0,14,232,104.66,2026-01-03,1,1.8138664319981146,38.666666666666664,104.66
CUST03492,32,Male,West,Primary,Salaried,2224517.35,1407884.12,Car,321.4,21,148,12.76,2025-02-12,1,0.6328941961275331,24.666666666666668,12.76
CUST03493,55,Other,South,Graduate,Unemployed,2487873.07,884637.85,Other,474.2,4,491,37.67,2019-06-28,1,0.35557997739812347,81.83333333333333,37.67
CUST03494,52,Male,East,Graduate,Salaried,1481955.32,426700.03,Education,452.4,7,73,89.16,2025-08-25,1,0.28793042829388404,12.166666666666666,89.16
CUST03495,33,Female,North,Secondary,Self-Employed,124648.11,332878.33,Home,833.9,2,154,43.76,2019-03-28,1,2.6705445433548896,25.666666666666668,43.76
CUST03496,30,Other,West,Secondary,Unemployed,2587712.23,636615.66,Other,356.3,2,334,42.38,2026-01-13,1,0.24601485923340094,55.666666666666664,42.38
CUST03497,33,Male,South,Primary,Salaried,283084.0,455537.95,Education,582.2,10,478,16.46,2024-01-10,0,1.6091970934422293,79.66666666666667,16.46
CUST03498,31,Female,West,Graduate,Salaried,1552037.87,1145354.77,Other,736.7,8,473,111.29,2025-09-17,0,0.7379683138788359,78.83333333333333,111.29
CUST03499,59,Male,South,Secondary,Unemployed,791205.01,412993.47,Business,514.7,11,150,108.5,2025-06-02,1,0.5219803524752705,25.0,108.5
CUST03500,39,Other,North,Post-Graduate,Salaried,2241376.76,1461819.07,Business,451.0,16,385,40.09,2025-12-21,1,0.6521969425613212,64.16666666666667,40.09
CUST03501,38,Female,South,Graduate,Self-Employed,510751.15,1797848.89,Home,379.8,13,424,48.42,2019-01-15,1,3.5200094801548656,70.66666666666667,48.42
CUST03502,46,Other,West,Primary,Salaried,1217433.29,1522451.62,Other,519.1,24,82,46.34,2025-12-04,1,1.2505421303207505,13.666666666666666,46.34
CUST03503,65,Male,East,Post-Graduate,Salaried,1258654.4,1872981.8,Business,817.8,13,61,99.04,2021-10-31,0,1.4880826698734777,10.166666666666666,99.04
CUST03504,70,Other,South,Graduate,Self-Employed,296845.27,662011.9,Business,392.7,11,45,82.99,2018-06-15,1,2.2301581561329913,7.5,82.99
CUST03505,58,Male,North,Primary,Salaried,215787.12,1185937.79,Business,790.0,16,138,86.86,2024-02-03,0,5.495869215919838,23.0,86.86
CUST03506,55,Female,South,Secondary,Self-Employed,2664132.25,593639.49,Education,538.3,23,213,104.68,2023-05-20,1,0.22282658452860213,35.5,104.68
CUST03507,23,Female,North,Secondary,Salaried,156876.68,1536810.89,Home,514.7,2,53,77.77,2025-03-22,1,9.796299169513276,8.833333333333334,77.77
CUST03508,69,Other,East,Graduate,Salaried,305971.66,1606477.31,Education,574.3,20,441,108.8,2019-01-01,0,5.25041211333102,73.5,108.8
CUST03509,56,Female,North,Post-Graduate,Salaried,894526.6,1597036.79,Business,571.6,15,427,60.1,2025-12-29,0,1.7853429847698215,71.16666666666667,60.1
CUST03510,67,Female,North,Post-Graduate,Salaried,2252585.28,1071330.55,Home,316.0,18,494,51.22,2018-12-05,1,0.47560043986436784,82.33333333333333,51.22
CUST03511,27,Female,West,Primary,Self-Employed,2653983.58,8479.16,Education,360.2,14,341,119.22,2020-06-16,1,0.0031948803541580312,56.833333333333336,119.22
CUST03512,61,Male,North,Post-Graduate,Salaried,2342663.6,315544.58,Business,811.5,4,59,94.39,2022-12-26,1,0.13469478929881354,9.833333333333334,94.39
CUST03513,57,Other,South,Graduate,Self-Employed,1596803.3,1054597.27,Car,480.1,7,431,95.44,2023-04-01,1,0.6604428172211317,71.83333333333333,95.44
CUST03514,20,Female,West,Post-Graduate,Unemployed,1872733.53,314394.79,Car,827.8,21,378,33.63,2022-07-18,0,0.16788015217520028,63.0,33.63
CUST03515,56,Other,East,Post-Graduate,Salaried,2290769.86,713272.09,Business,462.3,8,464,7.92,2021-09-14,1,0.31136785167934766,77.33333333333333,7.92
CUST03516,64,Male,North,Secondary,Unemployed,2121315.51,1652257.56,Car,755.9,14,157,40.87,2021-09-05,0,0.7788834580293057,26.166666666666668,40.87
CUST03517,45,Female,West,Post-Graduate,Self-Employed,1404745.14,160524.9,Home,639.9,10,215,17.85,2022-07-11,0,0.11427332647685828,35.833333333333336,17.85
CUST03518,23,Female,West,Graduate,Self-Employed,1152865.66,1420280.69,Business,460.3,12,301,87.78,2019-05-03,1,1.2319568005868091,50.166666666666664,87.78
CUST03519,19,Other,South,Post-Graduate,Salaried,2090700.72,968000.91,Home,312.4,19,422,67.35,2019-12-30,1,0.4630030978321948,70.33333333333333,67.35
CUST03520,57,Male,South,Graduate,Self-Employed,331248.74,672206.6,Home,555.7,5,70,59.95,2020-09-22,1,2.02931066243452,11.666666666666666,59.95
CUST03521,20,Other,North,Graduate,Self-Employed,1764983.27,691130.45,Other,563.8,7,325,21.47,2021-05-17,0,0.3915790374602247,54.166666666666664,21.47
CUST03522,51,Other,East,Graduate,Salaried,2105782.23,1627159.06,Home,390.7,12,405,56.24,2024-09-06,1,0.7727100346933785,67.5,56.24
CUST03523,20,Other,East,Primary,Salaried,820104.45,1120745.0,Home,652.5,21,289,117.45,2018-02-14,0,1.3665881217935107,48.166666666666664,117.45
CUST03524,31,Other,East,Secondary,Salaried,1838753.01,1472592.19,Other,573.0,7,322,101.58,2021-10-08,0,0.8008645979048594,53.666666666666664,101.58
CUST03525,65,Male,East,Graduate,Unemployed,1128194.29,765065.7,Business,519.4,20,460,82.19,2019-06-30,1,0.6781329304547357,76.66666666666667,82.19
CUST03526,25,Female,South,Post-Graduate,Salaried,2070343.47,567009.8,Car,328.6,11,134,46.03,2025-05-30,1,0.2738723348160197,22.333333333333332,46.03
CUST03527,19,Other,South,Graduate,Unemployed,1477686.49,1887978.26,Business,654.7,10,335,12.03,2018-01-11,0,1.2776581993383456,55.833333333333336,12.03
CUST03528,19,Male,North,Primary,Self-Employed,2549060.48,159828.64,Other,471.2,13,176,26.05,2019-07-09,1,0.06270099954631128,29.333333333333332,26.05
CUST03529,62,Male,North,Primary,Salaried,2769552.78,1434708.95,Other,781.6,15,274,86.52,2018-04-04,0,0.5180291057677551,45.666666666666664,86.52
CUST03530,41,Female,South,Post-Graduate,Salaried,2411392.1,446105.74,Education,357.6,20,439,89.85,2021-04-08,1,0.18499925416525997,73.16666666666667,89.85
CUST03531,23,Female,West,Primary,Unemployed,1602188.4,100584.73,Home,836.1,6,144,26.87,2024-03-21,0,0.06277958946650719,24.0,26.87
CUST03532,30,Other,West,Primary,Unemployed,789319.36,1432423.31,Business,703.6,17,390,84.97,2019-11-25,0,1.814757603310275,65.0,84.97
CUST03533,53,Other,West,Primary,Salaried,2976254.54,242361.9,Business,369.0,9,316,116.6,2023-08-06,1,0.08143184554369466,52.666666666666664,116.6
CUST03534,26,Female,North,Graduate,Self-Employed,495047.7,1550112.28,Car,364.7,1,470,106.97,2024-06-14,1,3.1312382220945576,78.33333333333333,106.97
CUST03535,41,Male,East,Post-Graduate,Salaried,232768.04,1399763.01,Home,323.3,21,58,27.1,2018-06-13,1,6.013553278190597,9.666666666666666,27.1
CUST03536,41,Male,West,Secondary,Self-Employed,1003231.14,1809147.19,Car,564.6,4,329,29.27,2024-09-30,1,1.8033204092927178,54.833333333333336,29.27
CUST03537,29,Female,West,Primary,Salaried,1295259.57,544817.36,Education,823.3,15,159,110.0,2024-07-12,0,0.4206240761456022,26.5,110.0
CUST03538,26,Other,North,Post-Graduate,Unemployed,2353773.94,737837.52,Home,363.3,24,355,28.8,2021-06-12,1,0.3134700012865297,59.166666666666664,28.8
CUST03539,31,Female,South,Secondary,Unemployed,2526897.48,1799733.22,Car,460.0,9,92,31.31,2022-07-03,1,0.7122304067516028,15.333333333333334,31.31
CUST03540,48,Other,North,Post-Graduate,Self-Employed,2147276.43,1385547.45,Car,316.6,14,264,32.85,2021-09-30,1,0.6452580723386415,44.0,32.85
CUST03541,23,Female,South,Primary,Salaried,681846.69,742848.91,Home,363.5,5,430,80.39,2018-07-07,1,1.0894661819066689,71.66666666666667,80.39
CUST03542,58,Female,North,Post-Graduate,Self-Employed,1959480.81,391407.43,Other,644.4,6,8,62.45,2023-07-28,0,0.19975058086942937,1.3333333333333333,62.45
CUST03543,45,Other,North,Post-Graduate,Self-Employed,692539.28,581277.32,Education,479.8,17,179,105.69,2018-04-20,1,0.8393420225925667,29.833333333333332,105.69
CUST03544,55,Female,North,Post-Graduate,Salaried,846205.2,878719.42,Business,589.7,4,132,43.84,2021-08-17,1,1.0384235644025823,22.0,43.84
CUST03545,69,Female,South,Graduate,Unemployed,687381.86,1377239.53,Business,685.4,1,256,112.97,2021-08-29,1,2.0036017971146345,42.666666666666664,112.97
CUST03546,20,Female,South,Graduate,Self-Employed,137068.38,706682.89,Home,651.2,12,325,94.91,2020-05-31,0,5.15569593804202,54.166666666666664,94.91
CUST03547,32,Male,West,Post-Graduate,Self-Employed,2627205.46,1550809.48,Other,519.2,15,398,66.55,2024-10-25,1,0.59028861792941,66.33333333333333,66.55
CUST03548,36,Male,West,Primary,Salaried,2487214.91,787214.42,Education,835.3,23,391,113.35,2022-08-26,0,0.31650438280783705,65.16666666666667,113.35
CUST03549,24,Female,West,Graduate,Self-Employed,221944.21,278049.65,Home,819.2,23,281,20.66,2019-08-31,0,1.2527907351131171,46.833333333333336,20.66
CUST03550,37,Other,East,Secondary,Self-Employed,1145776.88,976474.08,Car,413.2,4,258,42.1,2020-03-27,1,0.8522375490767452,43.0,42.1
CUST03551,68,Other,South,Secondary,Salaried,2897315.06,71580.32,Business,750.3,11,444,86.97,2024-02-16,0,0.02470574256428985,74.0,86.97
CUST03552,20,Male,South,Post-Graduate,Self-Employed,1971673.3,1566425.34,Home,654.8,22,169,118.44,2019-03-21,0,0.7944649552235657,28.166666666666668,118.44
CUST03553,57,Female,West,Post-Graduate,Self-Employed,1437081.31,1595378.47,Car,571.2,13,383,65.61,2022-03-06,0,1.110151846592452,63.833333333333336,65.61
CUST03554,23,Male,East,Primary,Salaried,2385066.3,731760.23,Other,624.2,8,73,26.77,2022-10-22,0,0.3068091775897383,12.166666666666666,26.77
CUST03555,49,Other,East,Post-Graduate,Self-Employed,815343.11,1076442.86,Business,667.2,7,235,92.95,2024-04-01,0,1.3202329752930642,39.166666666666664,92.95
CUST03556,38,Male,East,Secondary,Self-Employed,725673.64,498628.74,Car,724.3,11,249,61.78,2019-08-11,0,0.6871253308856582,41.5,61.78
CUST03557,55,Female,East,Secondary,Self-Employed,670527.96,681848.16,Education,388.9,15,148,53.83,2023-02-15,1,1.0168825174717548,24.666666666666668,53.83
CUST03558,64,Other,South,Secondary,Self-Employed,1200098.65,1494611.39,Education,757.5,14,165,77.61,2024-12-18,0,1.2454071088239287,27.5,77.61
CUST03559,52,Female,East,Primary,Unemployed,813537.0,880437.23,Home,738.3,5,232,80.59,2023-08-11,1,1.082233788997919,38.666666666666664,80.59
CUST03560,67,Other,East,Graduate,Unemployed,481444.46,1858692.65,Other,673.5,23,44,109.56,2018-03-18,0,3.8606585066946244,7.333333333333333,109.56
CUST03561,59,Other,East,Post-Graduate,Unemployed,2168227.88,41235.99,Business,582.0,17,306,66.89,2021-09-22,0,0.01901829156444571,51.0,66.89
CUST03562,59,Other,North,Secondary,Unemployed,2830389.97,1889213.42,Home,355.4,17,129,81.17,2021-05-08,1,0.6674746024485099,21.5,81.17
CUST03563,18,Male,South,Secondary,Salaried,272079.71,160789.2,Other,355.1,14,18,112.56,2024-10-06,1,0.5909635819591251,3.0,112.56
CUST03564,64,Female,East,Primary,Salaried,2133581.72,767359.49,Car,493.5,19,88,39.11,2025-03-04,1,0.35965788552031647,14.666666666666666,39.11
CUST03565,22,Other,North,Graduate,Unemployed,1020257.46,462207.04,Car,602.5,8,423,74.36,2023-12-23,0,0.45302980680974386,70.5,74.36
CUST03566,23,Male,East,Post-Graduate,Unemployed,1650494.47,284926.05,Home,487.6,18,98,86.08,2020-04-17,1,0.17263072078030045,16.333333333333332,86.08
CUST03567,43,Male,South,Graduate,Salaried,463412.1,1712939.62,Home,397.1,3,162,11.87,2019-06-25,1,3.6963636037988654,27.0,11.87
CUST03568,33,Other,East,Graduate,Salaried,1188142.37,1135214.68,Other,590.9,20,188,62.83,2024-02-04,0,0.9554534108568149,31.333333333333332,62.83
CUST03569,63,Female,East,Secondary,Salaried,1270796.68,1903223.05,Home,496.6,24,386,97.38,2021-04-23,1,1.4976613332039868,64.33333333333333,97.38
CUST03570,38,Other,North,Graduate,Unemployed,1172596.34,209963.47,Car,375.5,19,369,22.84,2021-09-22,1,0.1790586093761814,61.5,22.84
CUST03571,64,Female,South,Primary,Salaried,2351258.45,1665954.96,Home,483.2,17,242,68.59,2021-11-05,1,0.708537574846355,40.333333333333336,68.59
CUST03572,65,Other,West,Secondary,Self-Employed,2066464.45,1739655.9,Education,554.0,6,340,11.55,2024-10-19,0,0.8418513563105332,56.666666666666664,11.55
CUST03573,66,Male,West,Post-Graduate,Self-Employed,1018234.15,1051567.42,Business,746.3,8,415,117.48,2025-06-27,0,1.0327363504749865,69.16666666666667,117.48
CUST03574,22,Male,South,Graduate,Salaried,2765801.44,118847.13,Car,525.1,20,457,105.21,2022-04-11,1,0.04297023216532855,76.16666666666667,105.21
CUST03575,19,Other,North,Primary,Salaried,371780.43,1462409.74,Car,521.6,13,367,8.08,2018-08-27,1,3.933530713276113,61.166666666666664,8.08
CUST03576,64,Female,East,Primary,Self-Employed,251777.94,1462656.74,Business,612.9,2,103,67.15,2021-02-02,1,5.809312523567394,17.166666666666668,67.15
CUST03577,21,Other,North,Primary,Self-Employed,203460.79,1485292.51,Other,725.9,2,198,70.91,2025-09-04,1,7.300141270462972,33.0,70.91
CUST03578,39,Female,West,Secondary,Self-Employed,946063.36,283196.28,Other,408.8,2,240,6.79,2025-04-25,1,0.29934176924471534,40.0,6.79
CUST03579,25,Female,West,Graduate,Self-Employed,754542.55,493924.81,Business,498.0,16,216,101.45,2019-06-28,1,0.6546016656052067,36.0,101.45
CUST03580,30,Other,North,Secondary,Unemployed,552651.71,1964587.63,Business,592.7,8,348,10.41,2022-03-07,0,3.554838598074726,58.0,10.41
CUST03581,40,Male,East,Graduate,Salaried,152642.61,1464113.78,Education,745.2,18,74,107.06,2022-11-14,0,9.591776372272461,12.333333333333334,107.06
CUST03582,59,Female,East,Post-Graduate,Unemployed,1346617.09,390301.46,Other,584.5,5,499,51.12,2020-12-25,1,0.2898384870490542,83.16666666666667,51.12
CUST03583,65,Male,West,Graduate,Unemployed,1926949.57,246603.01,Car,312.9,22,187,40.88,2024-09-28,1,0.12797585045258864,31.166666666666668,40.88
CUST03584,33,Male,West,Graduate,Unemployed,574323.05,58579.19,Car,502.8,24,282,86.72,2023-05-25,1,0.10199693360731386,47.0,86.72
CUST03585,60,Male,North,Post-Graduate,Self-Employed,2679576.88,1436483.08,Education,564.7,16,167,90.63,2023-01-13,0,0.5360857867978023,27.833333333333332,90.63
CUST03586,51,Male,North,Secondary,Self-Employed,1300282.89,1373546.05,Home,374.8,19,370,26.47,2025-01-22,1,1.056344016031773,61.666666666666664,26.47
CUST03587,48,Other,East,Primary,Unemployed,492983.78,1447041.85,Home,701.5,2,188,28.37,2019-04-09,1,2.93527273858787,31.333333333333332,28.37
CUST03588,23,Other,West,Graduate,Unemployed,1154159.03,423588.97,Other,419.7,15,237,100.32,2019-02-14,1,0.3670109222296688,39.5,100.32
CUST03589,44,Male,West,Graduate,Salaried,1608670.58,714781.15,Business,556.9,18,469,43.87,2018-06-26,0,0.44433034263609145,78.16666666666667,43.87
CUST03590,47,Other,West,Secondary,Unemployed,2368875.49,194345.5,Business,476.6,16,194,30.57,2019-01-18,1,0.08204124734305895,32.333333333333336,30.57
CUST03591,26,Male,South,Secondary,Self-Employed,1741785.94,213878.53,Education,500.4,20,360,67.78,2021-05-16,1,0.12279266073304049,60.0,67.78
CUST03592,41,Other,South,Secondary,Unemployed,375596.12,325835.97,Education,341.1,17,50,67.78,2019-09-06,1,0.8675168689176022,8.333333333333334,67.78
CUST03593,58,Female,West,Primary,Salaried,1096997.68,59480.26,Business,794.3,3,114,57.35,2020-11-17,1,0.054220953320521154,19.0,57.35
CUST03594,33,Other,North,Graduate,Unemployed,404406.79,1901387.12,Business,610.3,0,397,28.23,2025-04-28,1,4.701669623301825,66.16666666666667,28.23
CUST03595,27,Male,South,Graduate,Unemployed,1726064.53,1535206.09,Other,553.2,20,98,44.88,2018-05-12,0,0.8894256635932377,16.333333333333332,44.88
CUST03596,29,Other,East,Primary,Salaried,2173639.5,1114122.91,Other,515.2,21,243,21.29,2018-02-10,1,0.5125610341549277,40.5,21.29
CUST03597,37,Other,South,Secondary,Salaried,2269501.42,1767022.88,Education,517.4,11,474,118.15,2021-02-05,1,0.7785951858977026,79.0,118.15
CUST03598,42,Male,West,Primary,Self-Employed,1586682.96,1924840.38,Car,480.8,1,351,105.07,2024-03-09,1,1.2131222358372085,58.5,105.07
CUST03599,26,Other,South,Graduate,Self-Employed,734356.71,611706.74,Business,781.7,19,418,22.93,2020-11-16,0,0.8329831152492636,69.66666666666667,22.93
CUST03600,23,Other,South,Post-Graduate,Salaried,2328681.42,111317.05,Car,538.7,13,387,28.48,2020-01-15,1,0.04780261011401036,64.5,28.48
CUST03601,45,Male,West,Post-Graduate,Self-Employed,1120125.21,1278106.88,Business,538.4,4,385,84.28,2023-10-12,1,1.1410392950623796,64.16666666666667,84.28
CUST03602,66,Other,East,Post-Graduate,Unemployed,712381.46,1358547.48,Education,486.9,18,112,64.56,2021-04-01,1,1.907050584949249,18.666666666666668,64.56
CUST03603,52,Male,North,Graduate,Salaried,1516215.99,638279.3,Education,750.3,12,220,38.62,2022-05-23,0,0.4209685850892524,36.666666666666664,38.62
CUST03604,45,Female,West,Primary,Unemployed,2658351.49,364224.44,Business,413.2,19,110,41.7,2024-06-21,1,0.13701139272594837,18.333333333333332,41.7
CUST03605,51,Male,South,Graduate,Salaried,769624.3,1112641.89,Other,826.1,1,176,119.64,2020-03-05,1,1.4456948539696575,29.333333333333332,119.64
CUST03606,54,Other,South,Graduate,Unemployed,2064373.17,1731898.1,Other,749.6,15,10,76.38,2024-05-26,0,0.8389462356750161,1.6666666666666667,76.38
CUST03607,28,Female,West,Primary,Self-Employed,1031725.18,436027.76,Car,386.7,24,87,18.58,2019-04-21,1,0.42262006244724976,14.5,18.58
CUST03608,48,Other,North,Graduate,Salaried,2420642.19,1200507.7,Home,332.5,2,252,75.39,2022-09-19,1,0.4959459539123376,42.0,75.39
CUST03609,49,Other,West,Post-Graduate,Self-Employed,1864757.72,659616.15,Car,609.5,6,121,80.8,2022-05-22,0,0.35372753410561025,20.166666666666668,80.8
CUST03610,25,Female,West,Graduate,Self-Employed,1844786.44,1091876.93,Education,754.6,15,360,11.13,2022-11-22,0,0.59187172364515,60.0,11.13
CUST03611,58,Male,East,Secondary,Unemployed,1271117.52,797025.37,Education,373.8,15,343,119.73,2025-12-02,1,0.6270272869813013,57.166666666666664,119.73
CUST03612,24,Male,South,Post-Graduate,Unemployed,1620523.64,970253.03,Home,776.8,7,250,101.85,2025-12-28,0,0.5987280938400874,41.666666666666664,101.85
CUST03613,67,Female,West,Post-Graduate,Self-Employed,2460845.53,1388829.99,Car,683.7,21,495,17.64,2019-11-09,0,0.5643710558297417,82.5,17.64
CUST03614,43,Female,South,Primary,Self-Employed,339640.81,1702215.39,Education,525.3,20,441,39.0,2024-06-07,1,5.011810535960033,73.5,39.0
CUST03615,34,Other,East,Graduate,Self-Employed,1366564.57,848258.58,Education,479.5,20,330,69.09,2019-07-03,1,0.6207233808205638,55.0,69.09
CUST03616,43,Male,North,Graduate,Self-Employed,2695178.54,256059.7,Car,549.6,2,161,35.85,2020-05-24,1,0.09500658164189746,26.833333333333332,35.85
CUST03617,68,Female,North,Secondary,Unemployed,895865.71,1188596.44,Car,543.0,18,83,77.59,2020-11-07,1,1.3267573775091805,13.833333333333334,77.59
CUST03618,20,Other,South,Primary,Unemployed,1543407.13,1991290.25,Other,493.2,9,39,94.54,2024-12-01,1,1.2901911694550745,6.5,94.54
CUST03619,38,Male,South,Post-Graduate,Salaried,2283869.03,745814.82,Education,321.0,15,378,16.25,2025-07-19,1,0.3265576135072859,63.0,16.25
CUST03620,43,Female,South,Post-Graduate,Self-Employed,970755.9,1522715.71,Home,409.3,22,58,9.84,2022-08-09,1,1.5685876439174873,9.666666666666666,9.84
CUST03621,33,Other,South,Secondary,Self-Employed,530788.74,968535.99,Home,532.0,0,311,67.85,2024-06-26,1,1.8247108821487057,51.833333333333336,67.85
CUST03622,47,Male,West,Graduate,Salaried,2866310.54,1751351.29,Education,783.3,9,342,58.09,2024-08-23,0,0.6110124027245143,57.0,58.09
CUST03623,25,Other,North,Post-Graduate,Salaried,1498077.62,1841607.67,Business,616.1,0,142,119.99,2022-09-29,1,1.2293139189943976,23.666666666666668,119.99
CUST03624,68,Male,South,Graduate,Salaried,282678.23,1010415.86,Home,375.0,3,328,93.28,2022-12-22,1,3.5744381871925546,54.666666666666664,93.28
CUST03625,60,Female,North,Primary,Unemployed,1693386.98,787274.5,Car,749.7,10,298,111.31,2024-04-30,0,0.4649111569288197,49.666666666666664,111.31
CUST03626,64,Other,West,Graduate,Salaried,1839061.9,1068473.69,Home,480.9,9,74,21.03,2018-10-31,1,0.5809884322001342,12.333333333333334,21.03
CUST03627,51,Other,North,Primary,Unemployed,1896636.95,280452.03,Business,693.7,0,62,95.42,2023-09-13,1,0.1478680619398457,10.333333333333334,95.42
CUST03628,36,Male,East,Post-Graduate,Unemployed,1432717.77,1786660.74,Home,305.5,6,93,77.97,2018-01-06,1,1.2470430516123214,15.5,77.97
CUST03629,60,Male,North,Secondary,Self-Employed,282485.12,162561.11,Home,511.1,8,443,15.29,2021-02-06,1,0.5754678688916428,73.83333333333333,15.29
CUST03630,68,Male,South,Secondary,Self-Employed,154625.71,51425.98,Car,735.0,3,131,79.42,2018-08-02,1,0.33258363049715345,21.833333333333332,79.42
CUST03631,47,Other,East,Primary,Self-Employed,711772.45,1551160.66,Car,548.6,20,395,119.51,2021-04-15,1,2.1792929186848973,65.83333333333333,119.51
CUST03632,38,Other,East,Graduate,Unemployed,2632913.92,615753.88,Education,831.1,14,493,108.63,2022-01-19,0,0.23386783567918545,82.16666666666667,108.63
CUST03633,23,Female,East,Post-Graduate,Unemployed,2131915.19,835790.41,Education,674.8,8,2,40.47,2024-02-15,0,0.39203736336247036,0.3333333333333333,40.47
CUST03634,53,Male,East,Secondary,Unemployed,2331101.96,160311.69,Car,344.2,23,436,30.14,2024-09-27,1,0.06877077568927958,72.66666666666667,30.14
CUST03635,37,Female,South,Secondary,Self-Employed,1759590.03,1980337.76,Education,614.6,15,281,118.71,2022-02-11,0,1.1254540695482345,46.833333333333336,118.71
CUST03636,58,Male,South,Primary,Salaried,2746109.31,1063963.51,Education,818.4,19,384,49.51,2025-05-07,0,0.387443976146747,64.0,49.51
CUST03637,38,Male,West,Primary,Unemployed,1570023.2,1640018.12,Education,694.3,4,231,62.61,2024-05-08,1,1.0445820927996479,38.5,62.61
CUST03638,40,Other,East,Graduate,Self-Employed,1316052.45,1140401.78,Home,747.1,16,205,85.27,2020-09-29,0,0.8665321659482493,34.166666666666664,85.27
CUST03639,52,Male,North,Graduate,Self-Employed,2188157.94,1116693.77,Other,459.7,7,220,44.43,2021-05-31,1,0.5103350857753897,36.666666666666664,44.43
CUST03640,46,Other,South,Secondary,Unemployed,1308110.36,857714.08,Education,320.8,23,164,113.75,2025-03-18,1,0.6556893869413281,27.333333333333332,113.75
CUST03641,46,Female,South,Secondary,Salaried,377092.85,538735.58,Education,310.3,3,216,69.69,2024-11-05,1,1.4286549851051273,36.0,69.69
CUST03642,27,Male,South,Graduate,Self-Employed,2184780.62,1053577.07,Education,354.2,4,239,11.51,2020-06-11,1,0.48223471974957377,39.833333333333336,11.51
CUST03643,40,Male,West,Secondary,Salaried,847131.53,1373460.84,Education,531.5,5,344,108.78,2018-10-07,1,1.621307661633135,57.333333333333336,108.78
CUST03644,49,Other,East,Post-Graduate,Salaried,2931991.65,1776971.03,Home,733.8,5,269,11.26,2025-07-17,1,0.6060627867067766,44.833333333333336,11.26
CUST03645,32,Male,West,Primary,Unemployed,1205235.1,470517.45,Car,367.8,8,289,107.12,2021-12-15,1,0.3903947453903392,48.166666666666664,107.12
CUST03646,38,Female,West,Graduate,Self-Employed,1512703.91,1061623.84,Other,413.8,24,124,10.47,2023-10-18,1,0.7018054445301197,20.666666666666668,10.47
CUST03647,57,Female,North,Secondary,Unemployed,741941.39,1626942.67,Home,368.0,0,25,82.27,2020-04-12,1,2.1928183168214943,4.166666666666667,82.27
CUST03648,34,Male,North,Graduate,Unemployed,2966853.15,749926.95,Other,796.5,5,447,25.8,2020-11-03,1,0.2527684762557257,74.5,25.8
CUST03649,39,Female,East,Graduate,Unemployed,2022140.78,1033751.14,Other,534.0,17,171,7.67,2023-07-20,1,0.511216207211844,28.5,7.67
CUST03650,51,Other,East,Primary,Unemployed,2086198.34,8650.82,Business,588.1,11,105,73.46,2022-08-20,0,0.0041466910571887425,17.5,73.46
CUST03651,40,Other,West,Post-Graduate,Salaried,1464175.03,940941.27,Business,842.4,8,139,67.93,2022-06-21,0,0.642642614933817,23.166666666666668,67.93
CUST03652,41,Female,West,Post-Graduate,Self-Employed,2020034.54,680178.18,Education,497.9,1,127,92.31,2020-07-31,1,0.33671611377496546,21.166666666666668,92.31
CUST03653,40,Female,South,Graduate,Unemployed,2475523.74,1587994.41,Home,592.8,19,116,94.6,2025-07-02,0,0.6414781584764765,19.333333333333332,94.6
