product,category,price,rating,stock,discount
Headphones,Sports,127885.27,3.4,80,0.37
Laptop,Accessories,45777.48,4.7,73,0.16
Smartwatch,Electronics,114709.83,3.8,348,0.37
Laptop,Home,115849.18,1.7,73,0.15
Phone,Sports,105300.06,3.7,278,0.19
Laptop,Accessories,65350.55,4.3,347,0.12
Tablet,Electronics,48376.12,4.7,106,0.37
Smartwatch,Electronics,29864.69,2.0,435,0.49
Tablet,Accessories,129091.65,2.0,383,0.27
Phone,Accessories,114131.04,3.2,470,0.49
Laptop,Accessories,128756.67,1.9,243,0.15
Headphones,Electronics,19318.13,1.4,495,0.49
Camera,Electronics,45317.7,4.9,120,0.47
Laptop,Accessories,84974.69,1.8,395,0.07
Laptop,Electronics,120111.34,2.9,116,0.48
Laptop,Sports,27142.88,1.6,410,0.13
Headphones,Accessories,138447.97,2.1,285,0.41
Phone,Electronics,30923.56,4.7,269,0.39
Camera,Accessories,79403.69,4.6,176,0.35
Phone,Electronics,63718.34,4.6,364,0.18
Phone,Home,82066.55,2.4,7,0.36
Smartwatch,Accessories,122311.58,4.4,170,0.44
Camera,Home,99803.32,4.6,409,0.42
Tablet,Electronics,141904.17,1.8,201,0.2
Camera,Electronics,117884.81,3.7,65,0.11
Smartwatch,Sports,40234.37,3.3,64,0.37
Laptop,Accessories,139188.13,3.3,191,0.3
Laptop,Accessories,86940.31,2.5,70,0.2
Phone,Accessories,115540.85,3.6,19,0.35
Tablet,Electronics,101865.56,1.0,170,0.05
Camera,Electronics,42739.4,4.8,459,0.41
Smartwatch,Electronics,32798.98,2.7,258,0.44
Phone,Electronics,24110.25,5.0,368,0.01
Camera,Electronics,115929.19,3.3,270,0.15
Phone,Electronics,14894.97,1.4,496,0.44
Tablet,Sports,109117.99,3.1,324,
Headphones,Electronics,12414.05,3.3,491,0.32
Phone,Sports,138508.08,3.4,165,0.43
Tablet,Home,71601.37,4.7,318,0.44
Tablet,Accessories,39250.54,4.6,301,0.17
Smartwatch,Sports,125802.71,1.1,274,0.15
Laptop,Accessories,3494.14,1.1,58,0.43
Tablet,Home,117255.6,3.5,342,0.28
Phone,Home,32190.52,3.4,335,0.18
Smartwatch,Electronics,108209.7,2.2,260,0.24
Laptop,Sports,22551.07,4.4,123,0.16
Smartwatch,Sports,133781.15,3.2,473,0.02
Camera,Sports,63022.55,4.4,488,0.27
Smartwatch,Accessories,54449.52,2.5,142,0.23
Tablet,Electronics,132864.78,2.4,159,0.39
Laptop,Accessories,102646.75,2.3,473,0.36
Tablet,Home,97064.59,3.3,168,0.27
Tablet,Accessories,42968.76,2.4,470,0.47
Tablet,Home,68629.24,3.7,201,0.05
Smartwatch,Accessories,72622.34,3.7,333,0.24
Phone,Home,128465.41,4.1,370,0.22
Camera,Sports,42961.11,4.5,398,0.03
Laptop,Accessories,95363.32,2.0,271,0.35
Tablet,Home,104538.46,2.1,341,0.47
Phone,Accessories,106320.26,3.3,435,0.07
Headphones,Home,110979.74,1.4,53,0.02
Tablet,Home,41050.5,4.2,175,0.44
Headphones,Sports,103288.07,3.0,265,0.2
Headphones,Sports,14767.03,4.4,114,0.43
Camera,Electronics,28137.15,2.3,0,0.26
Phone,Home,51855.09,2.2,289,0.38
Smartwatch,Electronics,75215.6,3.8,265,0.22
Tablet,Electronics,18036.93,4.2,271,0.03
Tablet,Home,32232.39,2.1,195,0.33
Headphones,Sports,28520.45,1.9,454,0.04
Smartwatch,Accessories,113401.15,2.5,432,0.43
Headphones,Home,77095.39,4.4,284,0.14
Tablet,Home,78321.2,2.5,318,0.37
Smartwatch,Home,95823.36,4.6,33,0.17
Laptop,Electronics,106020.57,1.8,362,0.27
Camera,Sports,19545.73,1.6,326,0.18
Camera,Home,95009.93,1.0,165,0.48
Laptop,Electronics,136495.48,1.5,309,0.38
Laptop,Accessories,88337.28,1.3,355,0.39
Laptop,Home,54980.97,4.6,14,0.37
Laptop,Home,88876.67,1.8,227,0.03
Camera,Sports,29791.81,2.8,201,0.44
Smartwatch,Sports,69029.01,3.6,147,0.42
Camera,Accessories,21477.76,3.0,245,0.37
Smartwatch,Home,13666.5,4.9,205,0.01
Camera,Electronics,3900.41,,408,0.44
Smartwatch,Sports,139903.11,2.4,192,0.39
Camera,Sports,81307.34,1.6,438,0.4
Smartwatch,Accessories,83739.39,4.1,51,0.0
Camera,Accessories,77366.09,4.3,135,0.18
Headphones,Sports,64269.4,1.4,308,0.21
Smartwatch,Accessories,73390.8,4.4,10,0.31
Phone,Accessories,96257.83,4.4,367,0.11
Laptop,Electronics,72066.93,1.2,270,0.48
Tablet,Sports,78518.44,4.8,266,0.1
Smartwatch,Sports,10313.76,1.6,318,0.42
Laptop,Home,90267.86,1.3,128,0.04
Smartwatch,Home,81805.42,2.9,297,0.44
Camera,Home,27907.09,1.4,41,0.31
Tablet,Home,142638.34,1.6,440,0.44
Headphones,Home,94850.2,3.3,485,0.31
Laptop,Sports,60654.41,1.8,78,0.49
Phone,Electronics,96726.41,4.1,371,0.15
Laptop,Electronics,91626.93,4.4,339,0.17
Camera,Electronics,107126.39,,90,0.16
Camera,Home,32839.64,3.3,171,0.22
Smartwatch,Electronics,9647.31,4.7,450,0.28
Phone,Electronics,140177.41,1.2,394,0.39
Smartwatch,Sports,27068.9,1.8,80,0.48
Headphones,Electronics,105811.81,1.6,89,0.05
Smartwatch,Electronics,47130.97,2.7,323,0.27
Laptop,Sports,22436.79,1.6,229,0.08
Camera,Sports,103990.27,3.5,311,0.45
Tablet,Electronics,9991.51,3.4,397,0.05
Tablet,Home,74459.35,1.9,94,0.41
Camera,Home,96800.86,3.1,325,0.36
Tablet,Sports,52926.0,4.7,133,0.06
Tablet,Home,130845.05,4.3,201,0.07
Smartwatch,Accessories,108545.86,4.8,452,0.12
Laptop,Home,38291.86,4.2,420,0.06
Tablet,Accessories,89100.37,1.6,428,0.37
Headphones,Electronics,73225.96,4.7,334,0.1
Phone,Sports,60401.35,2.5,19,0.1
Phone,Accessories,55103.92,2.2,78,0.43
Camera,Accessories,141044.98,1.2,73,0.38
Tablet,Home,111750.4,2.9,372,0.01
Tablet,Sports,111410.57,3.1,252,0.37
Smartwatch,Electronics,71749.64,4.8,41,0.35
Smartwatch,Sports,22295.84,3.8,473,0.11
Smartwatch,Accessories,136610.06,1.7,8,0.07
Tablet,Accessories,118390.9,2.4,416,0.43
Tablet,Accessories,2871.12,1.1,370,0.34
Smartwatch,Sports,100043.57,3.1,63,0.42
Phone,Sports,83628.72,4.4,19,0.32
Smartwatch,Electronics,34473.02,4.8,356,0.25
Tablet,Sports,67515.73,4.4,387,0.42
Laptop,Home,110263.43,1.5,371,0.45
Headphones,Accessories,11329.4,1.3,175,0.36
Smartwatch,Home,11722.23,4.4,147,0.05
Camera,Home,6494.4,3.2,215,0.15
Phone,Electronics,139434.29,3.3,28,0.37
Smartwatch,Accessories,125502.44,4.9,146,0.39
Headphones,Accessories,79730.65,4.2,233,0.45
Tablet,Accessories,17372.88,1.4,207,0.15
Laptop,Electronics,82370.07,4.7,2,0.06
Camera,Electronics,17809.3,2.2,33,0.29
Headphones,Electronics,52218.78,2.8,342,0.43
Headphones,Electronics,148106.79,,387,0.22
Smartwatch,Electronics,60980.46,2.0,61,0.47
Headphones,Sports,52225.65,4.5,364,0.45
Laptop,Sports,73087.61,3.2,185,0.14
Smartwatch,Home,16043.54,2.4,442,0.37
Camera,Electronics,3530.91,3.0,442,0.34
Laptop,Electronics,129081.93,3.7,495,0.23
Camera,Sports,91885.82,3.5,486,0.06
Smartwatch,Electronics,70633.02,4.5,29,0.36
Headphones,Sports,106963.05,1.7,249,0.14
Phone,Sports,103618.91,2.1,368,0.24
Laptop,Accessories,140424.67,1.0,425,0.33
Laptop,Electronics,25811.91,2.5,314,0.26
Smartwatch,Accessories,74772.43,3.7,481,0.45
Camera,Sports,128839.18,3.7,410,0.17
Phone,Electronics,109554.68,4.0,186,0.3
Camera,Accessories,11512.66,1.5,77,0.38
Laptop,Electronics,60725.45,1.8,298,0.08
Smartwatch,Accessories,25101.76,2.5,23,0.36
Headphones,Sports,127891.62,2.9,493,0.37
Headphones,Accessories,67879.77,3.6,332,0.2
Smartwatch,Electronics,91175.85,3.2,249,0.02
Smartwatch,Home,73082.71,1.7,244,
Headphones,Electronics,132201.03,4.8,418,0.32
Smartwatch,Home,109340.28,1.1,106,0.27
Tablet,Electronics,107149.3,1.7,424,0.38
Camera,Accessories,123173.53,3.2,392,
Tablet,Accessories,56024.94,3.5,483,0.29
Smartwatch,Home,58622.72,2.5,459,0.29
Phone,Accessories,104362.83,2.7,312,0.34
Phone,Sports,64936.38,3.8,395,0.46
Phone,Sports,7561.42,2.5,401,0.09
Smartwatch,Home,110866.33,3.6,437,0.32
Headphones,Electronics,133468.55,3.8,171,0.17
Tablet,Accessories,28129.47,3.0,370,0.05
Laptop,Electronics,101236.36,2.3,2,0.17
Headphones,Sports,21900.98,3.4,163,0.0
Camera,Sports,106902.43,3.4,98,0.07
Smartwatch,Sports,25800.86,3.4,314,0.11
Laptop,Electronics,62802.06,2.7,332,0.14
Tablet,Sports,24166.8,1.2,459,0.01
Smartwatch,Home,122552.44,4.6,296,0.46
Phone,Sports,36490.95,2.3,406,0.41
Tablet,Home,12647.1,3.6,417,0.36
Smartwatch,Electronics,78566.77,3.3,319,0.27
Headphones,Electronics,75206.58,4.7,277,0.07
Laptop,Home,117386.77,1.6,295,0.13
Headphones,Home,32653.38,3.2,319,0.19
Laptop,Sports,19374.73,3.3,447,0.17
Laptop,Accessories,41194.78,3.9,459,0.4
Tablet,Electronics,98903.92,4.4,285,0.24
Smartwatch,Sports,121227.1,1.2,234,0.2
Phone,Home,41390.49,2.2,234,0.02
Headphones,Accessories,115439.05,2.4,469,0.23
Smartwatch,Sports,147445.44,3.0,130,0.42
Tablet,Accessories,144647.74,2.3,311,0.21
Camera,Home,45504.17,2.6,188,0.41
Smartwatch,Home,129096.72,1.7,414,0.38
Phone,Accessories,102587.32,3.3,461,0.12
Tablet,Home,64796.03,4.4,29,0.46
Phone,Home,8377.61,3.7,55,0.1
Laptop,Sports,36156.98,3.5,211,0.24
Tablet,Sports,145727.88,1.6,311,0.27
Laptop,Electronics,28069.34,3.5,73,0.43
Laptop,Sports,146853.12,2.8,120,0.15
Phone,Sports,64227.36,4.7,95,0.48
Laptop,Electronics,17448.68,1.9,86,0.02
Laptop,Sports,118709.01,3.6,446,0.19
Laptop,Accessories,136351.13,1.8,350,0.22
Tablet,Sports,16235.5,4.3,56,0.38
Phone,Home,101820.27,1.9,25,0.3
Camera,Accessories,8199.99,2.5,459,0.32
Laptop,Sports,69853.27,1.9,158,0.16
Phone,Sports,62370.95,1.6,318,0.12
Smartwatch,Sports,44873.4,1.6,56,0.28
Laptop,Accessories,128257.71,2.1,354,0.13
Tablet,Electronics,16023.34,2.6,474,0.3
Headphones,Electronics,115117.88,4.2,487,0.09
Laptop,Sports,39872.9,1.4,175,0.02
Phone,Sports,38537.69,1.8,313,0.5
Smartwatch,Electronics,82128.42,1.7,405,0.11
Laptop,Accessories,1208.65,2.2,239,0.17
Laptop,Accessories,93032.22,4.4,6,0.37
Headphones,Accessories,121846.23,4.4,493,0.42
Headphones,Accessories,144920.99,1.4,85,0.15
Laptop,Home,88373.55,4.6,293,0.29
Headphones,Electronics,2553.38,3.3,124,0.25
Camera,Home,16553.69,2.7,271,0.12
Smartwatch,Accessories,65584.01,4.6,181,0.43
Phone,Accessories,25798.19,4.7,45,0.2
Smartwatch,Electronics,139830.25,4.5,387,0.44
Headphones,Home,104116.46,1.1,111,0.04
Tablet,Sports,145350.3,3.5,420,
Tablet,Accessories,49536.6,2.4,483,0.14
Phone,Electronics,138157.26,3.5,102,0.26
Headphones,Home,5186.43,1.6,92,0.26
Tablet,Accessories,108577.37,3.9,458,0.25
Tablet,Electronics,118086.64,1.0,416,0.26
Tablet,Sports,79155.61,4.9,331,0.01
Smartwatch,Accessories,89156.25,3.9,362,0.31
Camera,Home,78276.06,4.5,342,0.22
Tablet,Sports,54707.44,1.4,178,0.02
Tablet,Home,65990.37,1.4,307,0.06
Smartwatch,Sports,86012.91,1.5,9,0.32
Phone,Sports,50375.15,4.5,427,0.27
Headphones,Home,90804.78,2.2,400,0.14
Camera,Sports,122170.48,2.5,175,0.48
Camera,Accessories,52908.17,1.6,245,0.12
Laptop,Home,38353.55,1.9,449,0.21
Camera,Home,80173.32,4.4,381,0.02
Laptop,Electronics,13178.16,4.0,448,0.17
Headphones,Electronics,111654.6,4.4,86,0.27
Tablet,Accessories,18869.55,2.3,464,0.12
Tablet,Sports,120061.81,3.8,272,0.38
Headphones,Home,93552.58,1.9,198,0.36
Tablet,Accessories,26760.26,4.1,450,0.05
Laptop,Electronics,13096.99,3.7,455,0.32
Headphones,Home,55594.56,2.7,263,0.1
Phone,Accessories,140696.74,3.9,142,0.12
Laptop,Accessories,24465.71,3.5,204,0.2
Camera,Accessories,148265.42,4.1,11,0.49
Camera,Accessories,137075.69,4.4,465,0.02
Camera,Electronics,47790.66,4.0,355,0.3
Phone,Electronics,94522.24,3.9,100,0.05
Smartwatch,Electronics,64596.02,4.5,47,0.03
Phone,Accessories,93675.96,2.6,359,0.1
Smartwatch,Sports,125115.18,3.0,393,0.42
Headphones,Sports,127198.3,1.8,47,0.17
Tablet,Home,38156.74,4.8,379,0.1
Laptop,Accessories,85414.02,2.0,404,0.26
Camera,Accessories,100605.42,2.5,420,0.27
Camera,Sports,25736.58,2.7,249,0.4
Tablet,Accessories,103779.36,3.8,298,0.31
Headphones,Sports,94903.38,3.0,360,0.35
Camera,Home,112143.81,4.9,349,0.1
Laptop,Electronics,110358.61,1.4,378,0.1
Smartwatch,Home,77140.31,1.9,118,
Headphones,Sports,96654.06,2.3,267,0.45
Phone,Electronics,62191.06,3.5,339,0.09
Camera,Accessories,53151.29,2.2,169,0.49
Laptop,Accessories,48689.28,3.5,281,0.25
Smartwatch,Accessories,138790.29,1.1,148,0.42
Laptop,Home,120414.16,2.5,206,0.25
Camera,Sports,99495.22,1.4,106,0.38
Tablet,Accessories,49713.04,3.4,196,0.1
Smartwatch,Electronics,32792.22,4.9,96,0.49
Headphones,Electronics,104388.23,1.6,16,0.29
Headphones,Accessories,48737.42,2.5,492,0.04
Tablet,Sports,3992.99,3.4,180,0.35
Camera,Accessories,45293.2,2.4,76,0.13
Headphones,Electronics,9304.86,3.4,282,0.16
Camera,Accessories,119075.76,3.5,397,0.18
Tablet,Sports,73431.71,4.8,266,0.22
Tablet,Sports,17732.96,4.3,13,0.2
Smartwatch,Accessories,203.28,4.3,154,0.27
Tablet,Home,73694.48,2.6,197,0.15
Headphones,Sports,12926.76,3.3,446,0.26
Tablet,Home,64511.94,4.9,217,0.17
Headphones,Accessories,24405.7,,41,0.43
Camera,Sports,98875.72,4.9,432,0.16
Smartwatch,Sports,17784.23,3.2,317,0.48
Laptop,Accessories,48340.17,2.9,406,0.24
Tablet,Home,10295.19,2.9,417,0.13
Phone,Home,48922.91,2.8,326,0.38
Phone,Sports,64851.56,4.5,494,0.41
Tablet,Accessories,108732.1,2.0,9,0.49
Headphones,Home,145299.08,2.2,80,0.46
Phone,Home,25846.38,4.3,49,0.37
Phone,Sports,138259.67,3.8,477,0.3
Smartwatch,Home,108809.92,1.6,447,0.36
Laptop,Electronics,33597.03,3.4,244,0.12
Tablet,Home,37879.57,2.1,59,0.18
Smartwatch,Accessories,126067.39,2.9,464,0.07
Camera,Accessories,96927.63,1.3,385,0.24
Headphones,Home,147358.59,4.3,403,0.26
Smartwatch,Home,103171.91,4.3,492,0.38
Phone,Home,63293.7,4.0,441,0.12
Headphones,Accessories,133717.03,4.0,398,0.24
Phone,Accessories,30749.5,3.7,384,0.36
Phone,Sports,99540.86,3.3,65,0.39
Laptop,Accessories,34340.58,3.4,246,0.42
Phone,Home,7098.32,1.5,146,0.04
Camera,Electronics,13945.6,,306,0.04
Laptop,Electronics,17963.41,2.6,222,0.27
Tablet,Electronics,115213.18,3.9,356,0.41
Phone,Home,103920.53,4.6,313,0.17
Phone,Sports,29816.16,1.8,407,0.4
Phone,Accessories,124445.25,2.0,261,0.01
Smartwatch,Home,67897.94,3.2,62,0.11
Laptop,Sports,107686.99,4.7,122,0.36
Phone,Sports,10520.12,1.5,201,0.37
Smartwatch,Sports,116485.17,4.4,304,0.08
Headphones,Home,144718.27,2.2,419,0.34
Smartwatch,Sports,90252.35,4.0,467,0.4
Headphones,Electronics,33374.14,1.6,385,0.22
Tablet,Electronics,118773.55,3.0,365,0.3
Camera,Electronics,114733.34,3.3,27,0.34
Smartwatch,Home,48971.48,3.6,64,0.04
Laptop,Sports,26744.98,1.2,369,0.43
Phone,Accessories,119204.24,,328,0.15
Camera,Home,119336.98,3.4,10,0.43
Tablet,Home,49059.25,5.0,94,0.29
Tablet,Sports,12049.21,1.2,193,0.33
Tablet,Electronics,37940.26,4.0,404,0.13
Camera,Electronics,9809.04,1.5,100,0.03
Camera,Sports,50980.52,4.0,335,0.39
Headphones,Sports,131885.39,2.5,476,0.44
Headphones,Electronics,31185.82,3.7,99,0.07
Laptop,Electronics,134160.84,2.9,130,0.06
Laptop,Electronics,127228.09,1.7,61,0.11
Phone,Sports,40106.26,4.4,298,0.32
Tablet,Sports,89007.25,2.3,135,0.4
Camera,Home,49786.57,1.4,221,0.21
Camera,Electronics,124477.44,,379,0.37
Laptop,Sports,6829.04,4.6,398,0.43
Phone,Electronics,143962.27,4.7,312,0.31
Smartwatch,Home,18245.04,5.0,351,0.23
Phone,Accessories,68115.24,4.5,254,0.29
Camera,Sports,138755.8,4.9,282,
Smartwatch,Sports,44308.23,1.3,457,0.42
Laptop,Accessories,76478.09,1.4,65,0.4
Laptop,Sports,6072.62,2.2,220,0.12
Camera,Accessories,130730.81,4.8,202,0.2
Tablet,Accessories,33830.54,3.6,103,0.3
Laptop,Home,90514.36,4.0,403,0.33
Phone,Electronics,18373.71,2.7,136,0.4
Laptop,Sports,74560.68,2.3,301,0.08
Camera,Sports,31539.46,1.3,471,0.11
Headphones,Sports,4707.27,2.8,344,0.09
Smartwatch,Accessories,18682.85,4.0,251,0.31
Headphones,Home,133017.89,2.5,26,0.09
Laptop,Home,12256.81,,214,0.22
Camera,Home,147601.06,4.4,257,0.06
Smartwatch,Sports,53704.94,2.4,179,0.45
Smartwatch,Home,133568.8,4.2,102,0.02
Camera,Sports,147196.86,1.5,287,0.07
Smartwatch,Electronics,67581.08,3.0,80,0.18
Phone,Accessories,33746.83,3.9,100,0.36
Tablet,Home,75016.08,2.0,186,0.17
Smartwatch,Accessories,19314.81,2.6,180,0.08
Camera,Home,42883.43,3.7,135,0.45
Tablet,Accessories,85588.39,4.9,360,0.29
Laptop,Electronics,35903.34,3.9,53,0.22
Smartwatch,Accessories,54556.86,2.8,187,0.05
Headphones,Sports,24406.17,2.4,38,0.35
Laptop,Accessories,89214.54,1.3,154,0.01
Phone,Sports,32379.46,1.7,211,0.22
Smartwatch,Home,16571.73,1.2,466,0.18
Laptop,Home,130837.96,4.3,181,0.47
Headphones,Sports,22725.83,1.1,390,0.44
Laptop,Electronics,145274.88,2.4,465,0.24
Phone,Electronics,116109.31,1.0,264,0.01
Laptop,Home,45691.66,1.1,332,0.18
Phone,Sports,56890.3,4.1,250,0.22
Smartwatch,Home,112792.65,2.1,218,0.22
Headphones,Sports,33680.11,2.9,356,0.45
Headphones,Electronics,90633.51,2.7,381,0.07
Smartwatch,Home,16246.94,2.9,309,0.02
Tablet,Home,145523.61,2.6,369,0.15
Headphones,Accessories,22846.7,3.9,19,0.0
Tablet,Electronics,2314.62,4.3,55,0.25
Laptop,Sports,108963.82,4.6,274,0.4
Headphones,Sports,34808.87,2.2,102,0.33
Headphones,Electronics,25211.59,4.0,145,0.48
Smartwatch,Home,97631.65,4.4,65,0.36
Camera,Electronics,120636.02,4.0,198,0.22
Camera,Sports,124662.72,1.6,470,0.01
Laptop,Home,119841.55,1.5,184,0.2
Phone,Accessories,19097.57,3.4,401,0.22
Laptop,Electronics,101637.2,1.1,449,0.05
Phone,Sports,136239.37,4.2,479,0.18
Tablet,Sports,105938.53,3.4,188,0.11
Smartwatch,Electronics,587.41,,154,0.12
Phone,Electronics,92088.77,3.2,286,0.36
Tablet,Home,32187.85,1.8,178,0.43
Phone,Electronics,14529.49,1.1,268,0.41
Phone,Home,141027.24,1.2,493,0.22
Camera,Accessories,140850.55,4.3,499,0.13
Phone,Electronics,32204.46,1.8,311,0.45
Phone,Sports,413.27,3.9,78,0.2
Laptop,Electronics,1702.99,4.6,295,0.15
Smartwatch,Accessories,11166.03,2.3,231,0.24
Smartwatch,Sports,134609.49,2.5,136,0.28
Laptop,Accessories,118019.58,2.4,26,0.2
Laptop,Accessories,71611.15,3.3,51,0.26
Phone,Electronics,145847.38,4.9,413,0.15
Tablet,Home,61766.01,2.4,417,0.31
Laptop,Sports,17106.21,4.0,423,0.42
Smartwatch,Electronics,136887.03,2.8,402,0.29
Tablet,Home,59529.48,1.4,114,0.43
Smartwatch,Home,75044.7,2.8,328,0.37
Camera,Electronics,111636.25,2.2,176,0.31
Tablet,Home,128551.52,2.9,95,0.25
Headphones,Electronics,94147.51,2.0,319,0.35
Smartwatch,Electronics,32693.43,2.4,270,0.05
Camera,Accessories,119245.12,4.0,95,0.46
Camera,Electronics,73926.37,2.4,342,0.33
Headphones,Home,143500.62,2.0,468,0.11
Camera,Electronics,88406.42,3.3,432,0.06
Phone,Sports,46896.03,2.1,422,0.15
Camera,Electronics,100087.61,1.0,259,0.26
Headphones,Accessories,57178.72,1.9,346,0.34
Tablet,Accessories,148593.92,4.1,274,0.43
Phone,Accessories,36477.01,2.7,112,0.39
Smartwatch,Electronics,117375.85,4.1,247,0.04
Headphones,Electronics,19053.07,3.7,215,0.41
Phone,Sports,63059.54,3.0,344,0.48
Camera,Sports,100914.09,4.1,427,0.04
Smartwatch,Sports,6159.22,3.5,209,0.46
Tablet,Home,101716.67,4.4,279,0.06
Smartwatch,Electronics,59350.74,1.2,328,0.43
Headphones,Sports,25987.85,2.3,118,0.11
Tablet,Electronics,127907.4,2.2,339,
Laptop,Accessories,109544.79,2.8,29,0.33
Tablet,Accessories,17907.65,4.4,475,0.03
Camera,Accessories,101565.14,2.7,264,0.05
Camera,Home,100164.38,4.7,83,0.26
Smartwatch,Electronics,146452.61,2.9,141,0.44
Laptop,Sports,39190.85,3.0,137,0.49
Laptop,Accessories,76865.39,3.5,243,0.17
Smartwatch,Accessories,144239.45,4.9,348,0.42
Laptop,Sports,52484.72,3.8,319,0.34
Camera,Electronics,4005.2,1.7,27,0.22
Camera,Sports,115154.17,3.3,449,0.17
Phone,Home,140298.67,1.3,151,0.41
Phone,Home,79734.02,2.3,487,0.21
Camera,Sports,58949.64,4.2,494,0.37
Smartwatch,Sports,45721.97,1.8,461,0.48
Headphones,Electronics,38793.3,1.6,146,0.22
Headphones,Sports,113141.56,2.4,389,0.16
Camera,Accessories,95121.83,3.1,282,0.37
Headphones,Electronics,21754.48,2.1,147,0.3
Tablet,Home,85253.61,3.1,234,
Smartwatch,Electronics,44131.38,4.6,367,0.1
Smartwatch,Accessories,108336.04,4.3,322,0.24
Headphones,Electronics,142174.68,4.1,321,0.36
Phone,Home,91950.25,3.1,207,0.32
Smartwatch,Electronics,27343.74,3.0,79,0.36
Laptop,Electronics,108754.18,1.5,173,0.17
Camera,Sports,38914.57,4.8,368,0.32
Camera,Home,118987.0,2.5,168,0.19
Headphones,Home,54823.45,2.8,434,0.16
Headphones,Sports,127172.09,3.0,476,0.16
Smartwatch,Accessories,7095.22,4.7,115,0.45
Tablet,Sports,68063.49,2.4,195,0.32
Phone,Accessories,90811.28,1.1,376,0.39
Tablet,Home,41773.58,4.8,274,0.09
Smartwatch,Home,132421.26,3.4,497,0.21
Phone,Home,24026.0,3.2,259,0.33
Headphones,Home,116674.29,4.6,487,0.09
Smartwatch,Electronics,148590.3,4.6,109,0.42
Tablet,Home,109037.79,4.1,13,0.43
Camera,Home,94128.73,5.0,482,0.12
Smartwatch,Home,15483.09,1.2,236,0.07
Tablet,Home,37344.08,2.8,292,0.5
Laptop,Home,146365.11,1.5,422,0.38
Smartwatch,Home,7452.17,2.7,9,0.49
Camera,Electronics,142860.63,3.2,213,0.46
Laptop,Accessories,126142.53,1.6,318,0.28
Camera,Home,115448.95,,301,0.42
Smartwatch,Electronics,61056.26,4.8,401,0.49
Smartwatch,Sports,147110.85,2.3,238,0.06
Tablet,Sports,43424.49,3.8,488,0.2
Tablet,Home,5951.1,3.4,388,
Phone,Accessories,133627.04,1.6,218,0.46
Tablet,Electronics,79406.07,3.5,156,0.26
Tablet,Accessories,10003.78,1.4,277,0.37
Smartwatch,Home,83360.87,1.1,177,0.12
Phone,Home,104229.38,2.9,165,0.44
Laptop,Accessories,83872.49,4.4,244,0.11
Headphones,Accessories,65660.76,1.4,25,0.08
Tablet,Home,82315.71,3.0,10,
Laptop,Accessories,120503.59,1.7,126,0.46
Phone,Electronics,31227.55,4.0,187,0.03
Headphones,Accessories,75515.29,1.3,15,0.25
Headphones,Electronics,48176.94,4.9,497,0.1
Camera,Home,126683.04,2.7,336,0.14
Headphones,Sports,113429.48,4.9,371,0.44
Phone,Home,118306.38,4.6,416,0.19
Phone,Electronics,71157.31,3.5,281,0.2
Laptop,Home,12550.89,1.3,116,0.38
Headphones,Electronics,122383.48,4.8,347,0.23
Camera,Home,30933.7,4.3,97,0.31
Smartwatch,Sports,13084.52,3.1,53,0.36
Phone,Accessories,35133.46,1.4,145,0.01
Headphones,Accessories,42350.92,1.8,245,0.16
Laptop,Home,105500.59,4.1,497,0.23
Phone,Electronics,96922.91,4.9,369,0.2
Phone,Accessories,41717.49,3.0,477,0.23
Camera,Sports,105399.02,2.1,138,0.41
Laptop,Accessories,17447.73,1.9,194,0.27
Tablet,Accessories,143578.56,2.9,37,0.25
Tablet,Home,137667.99,1.1,253,0.03
Phone,Home,110017.96,3.1,347,0.32
Camera,Electronics,87780.69,2.1,339,0.32
Phone,Electronics,130692.51,2.7,452,0.29
Phone,Accessories,70287.21,3.2,93,0.03
Tablet,Electronics,29949.2,1.8,168,0.15
Tablet,Sports,129757.21,1.0,421,0.31
Headphones,Home,47235.63,2.2,355,0.42
Tablet,Electronics,110401.89,4.6,386,0.4
Camera,Sports,64942.3,2.2,194,0.34
Smartwatch,Home,94330.45,5.0,107,0.29
Phone,Electronics,19220.01,1.7,324,0.24
Camera,Accessories,41191.64,1.5,162,0.01
Laptop,Electronics,28764.36,2.9,154,0.06
Tablet,Electronics,52393.17,2.8,489,0.1
Tablet,Accessories,57311.33,4.7,64,0.1
Tablet,Accessories,53026.44,3.8,232,0.06
Smartwatch,Sports,26394.42,1.7,220,0.37
Camera,Electronics,80598.89,2.6,50,0.39
Laptop,Accessories,84518.07,3.5,208,0.3
Camera,Home,67084.88,2.0,436,0.04
Headphones,Accessories,28347.05,4.0,84,0.46
Smartwatch,Sports,111136.63,3.4,44,0.09
Laptop,Electronics,138551.5,,25,0.46
Phone,Accessories,136139.89,4.2,402,0.21
Phone,Accessories,49505.33,2.9,332,
Headphones,Sports,139843.18,3.5,160,0.09
Tablet,Accessories,104989.45,2.1,80,0.2
Camera,Accessories,132071.31,2.0,10,0.21
Phone,Accessories,9949.15,1.7,490,0.28
Phone,Sports,137265.2,4.0,216,0.46
Phone,Electronics,99638.26,1.7,447,0.1
Smartwatch,Home,86600.76,2.5,93,0.05
Headphones,Accessories,123237.39,1.8,238,0.13
Camera,Accessories,78791.19,1.3,234,0.43
Headphones,Electronics,97717.4,1.3,55,0.22
Laptop,Sports,92491.23,4.4,204,0.03
Laptop,Accessories,115070.7,4.3,320,0.47
Tablet,Electronics,20752.39,3.3,232,0.35
