area_sqft,price_lakhs
463.89,109.94
895.25,153.24
732.46,114.1
1146.88,210.57
1060.03,170.07
1451.73,259.07
1090.08,188.55
1064.52,192.03
502.28,113.41
811.21,160.32
1224.49,186.01
1928.3,357.58
605.35,133.42
1312.1,261.97
905.75,112.85
941.69,191.85
613.21,101.02
732.66,101.93
868.14,166.26
1209.38,232.63
1427.99,233.08
731.08,170.73
706.83,105.46
1163.48,196.17
813.45,165.3
1274.67,227.57
1122.85,205.44
693.03,92.18
1223.3,209.12
1074.47,156.91
820.98,147.34
1062.59,217.05
553.35,148.86
758.19,121.43
1175.56,214.2
805.46,145.29
1057.81,204.2
390.75,87.7
878.52,127.28
985.31,230.49
682.45,94.92
939.25,143.74
978.32,186.05
540.88,86.0
250.0,54.38
582.1,105.27
250.0,120.69
1154.12,235.11
1296.35,272.09
489.4,97.99
527.94,122.6
768.93,158.6
666.3,133.36
636.92,134.69
297.21,29.68
880.96,163.13
577.79,114.12
348.7,26.17
728.58,170.75
946.43,160.97
821.22,145.84
1075.95,210.31
1578.85,292.63
882.38,177.5
1390.87,280.76
403.2,104.99
250.0,20.0
602.78,107.93
756.88,123.69
479.2,84.5
1115.77,171.39
682.57,122.12
838.41,203.27
886.44,164.76
1325.13,260.0
684.38,138.48
726.9,124.42
1329.7,181.95
1414.32,285.52
1412.78,206.37
1395.28,249.17
250.0,24.96
555.93,77.33
1617.67,271.64
1098.22,164.49
1516.82,291.97
1214.87,192.86
1082.61,193.71
1094.73,208.45
846.53,149.47
913.82,132.14
505.88,75.28
707.18,145.07
747.29,143.33
1030.74,219.77
1154.3,214.08
1230.34,217.35
1567.09,331.62
1231.03,280.54
1176.82,234.56
435.07,73.49
336.09,55.41
1026.94,236.61
793.88,136.5
951.28,202.1
516.83,106.75
903.2,168.37
726.68,99.93
1061.65,200.36
1110.54,201.67
1012.24,198.01
506.15,97.0
851.7,159.97
1492.11,266.32
722.4,139.1
664.21,83.84
1170.69,191.32
704.13,110.07
585.36,114.76
659.05,120.34
1239.48,222.94
833.01,104.48
1183.61,204.9
1313.83,272.57
748.25,119.85
844.23,147.05
817.83,157.44
621.07,114.61
1251.05,239.8
752.04,133.34
536.85,89.98
1497.92,239.92
820.35,199.09
878.32,162.6
698.56,122.83
497.65,41.27
377.48,93.21
1202.74,212.9
702.07,158.92
250.0,21.05
613.87,113.37
800.12,158.32
640.13,112.05
1073.92,158.49
752.41,118.03
1200.32,184.3
1202.58,225.57
548.71,84.37
644.59,75.58
1269.53,206.24
999.54,195.02
1143.65,173.5
1144.76,218.71
661.81,96.45
1773.58,315.63
1244.8,243.77
751.62,125.99
1262.14,205.1
860.04,176.01
942.39,139.36
683.02,120.49
589.57,144.78
1170.92,202.57
655.9,105.35
628.39,109.25
788.29,106.29
522.99,98.78
917.86,157.55
718.86,141.32
1249.59,238.56
1259.85,198.04
894.66,176.03
607.52,128.57
828.59,141.64
770.77,121.84
1453.57,329.76
783.05,129.96
979.72,191.87
1126.04,225.25
1408.19,239.73
776.51,110.88
386.22,135.57
943.07,144.95
1296.98,225.07
1034.15,170.32
707.75,130.42
781.91,151.82
599.72,133.09
820.15,155.7
595.59,123.24
1036.58,169.73
1075.03,187.13
929.91,164.81
1206.87,218.58
1329.58,208.88
1404.45,264.88
944.85,182.6
709.85,155.22
250.0,50.87
740.65,151.7
453.61,94.62
909.67,205.52
1184.26,182.78
1159.83,191.4
1189.04,224.1
378.64,66.96
384.34,46.65
1349.94,233.44
250.0,39.53
1144.21,195.16
833.45,152.15
782.72,140.55
968.75,188.39
1533.35,309.55
622.03,130.27
759.49,143.6
1293.19,232.94
592.64,111.91
1196.77,196.49
884.28,146.45
250.0,39.21
940.3,182.18
931.27,167.07
975.33,180.25
1142.32,156.97
1107.85,190.26
901.62,178.36
1300.36,215.25
769.6,150.22
1001.65,218.78
594.11,91.68
250.0,65.97
626.19,145.55
934.87,209.18
338.14,50.1
588.0,90.55
1503.46,255.28
800.04,147.67
1058.8,264.53
596.61,85.22
418.58,98.94
544.36,98.49
1271.8,282.9
797.92,163.84
942.81,188.54
651.23,89.7
1160.23,190.09
1392.1,233.62
1686.69,298.75
1127.82,229.45
561.28,83.42
250.0,36.11
1362.12,266.43
253.05,20.0
874.78,98.85
1255.79,209.21
1488.87,241.73
585.48,117.89
955.54,175.84
857.27,133.78
645.52,146.21
1335.31,221.28
1099.52,199.35
483.09,74.15
830.35,141.14
767.54,92.7
1052.14,200.16
1567.43,268.54
1017.46,190.88
802.02,114.97
866.08,124.34
1040.89,191.88
293.73,72.95
1289.27,256.75
958.81,195.66
856.66,112.03
756.88,105.73
876.25,103.96
565.99,123.92
329.98,61.17
1086.06,220.5
638.81,149.51
978.69,169.82
830.74,110.77
1352.39,266.66
1066.1,157.77
1285.93,226.72
1166.17,243.67
1516.65,266.4
352.23,30.15
1413.34,215.98
623.49,167.9
518.48,96.17
462.47,81.67
755.15,127.18
1048.44,195.81
1384.27,227.56
250.0,20.0
1006.06,238.51
555.34,90.27
460.85,102.9
706.08,139.02
933.01,210.94
669.02,150.26
467.87,104.76
755.44,119.43
1102.83,218.51
1039.82,215.33
720.64,150.92
836.56,175.12
629.82,124.64
978.9,205.26
1203.04,230.61
623.22,112.49
723.08,113.91
1097.79,154.49
1784.93,318.49
1139.39,225.89
836.79,107.56
535.3,96.73
1271.7,200.69
613.82,159.93
827.5,156.88
764.05,179.21
868.96,218.42
567.15,109.25
1233.68,189.03
1053.18,225.75
793.41,154.36
815.8,170.25
781.1,136.17
941.74,173.39
626.76,131.05
533.41,92.49
820.25,143.93
1124.7,208.41
1437.54,263.16
964.08,170.22
1184.48,192.92
1184.98,209.66
1012.73,145.29
1060.55,177.04
762.39,140.7
643.99,110.71
565.32,113.94
833.7,148.76
992.87,184.9
777.94,162.92
883.41,166.81
379.7,58.92
1692.72,327.91
1460.72,291.73
840.25,111.33
1001.13,161.68
1481.67,235.31
1177.13,198.02
700.22,107.65
1079.11,215.22
417.88,40.63
995.66,148.38
1002.6,201.58
250.0,49.94
1258.99,237.85
1054.35,186.8
785.73,175.75
806.3,187.37
1195.31,209.98
693.63,149.09
680.33,141.07
639.58,111.94
1175.82,206.3
1122.84,197.15
500.61,42.69
953.27,157.02
1001.72,164.01
1314.68,225.8
757.45,144.54
716.09,117.91
1083.2,280.77
714.23,104.44
1132.68,181.26
981.36,231.05
293.95,65.58
811.34,106.69
973.91,144.15
1147.69,219.2
724.25,115.88
612.59,125.07
601.07,125.73
966.84,153.26
910.38,157.58
656.67,148.13
1056.33,183.2
971.99,138.08
696.38,118.62
697.35,91.89
1506.99,237.82
250.0,74.73
364.4,48.86
826.98,152.46
1244.36,212.92
596.01,103.61
1102.63,213.77
282.9,62.04
810.07,128.21
1005.2,163.91
1201.18,233.67
1110.11,207.2
250.0,72.92
903.58,168.4
648.57,66.17
862.68,176.56
789.77,108.29
1142.27,202.82
889.63,168.54
985.16,207.6
921.42,159.02
250.0,46.62
913.18,138.57
886.3,157.41
1070.52,183.19
1062.39,166.59
268.77,47.47
519.34,78.86
928.05,172.9
1089.84,169.06
789.83,167.99
1078.21,146.86
1585.44,315.12
1075.29,177.39
1387.0,286.89
804.28,119.37
1117.22,214.77
1257.94,221.35
1265.11,223.93
250.0,20.0
698.05,124.2
1200.92,283.49
390.1,61.12
612.84,78.88
1102.41,146.06
641.47,138.23
496.81,39.38
1379.89,202.49
726.0,155.97
510.19,99.09
514.65,112.08
1338.51,224.36
1014.58,213.97
1361.65,214.9
811.33,124.81
931.86,154.46
584.25,63.98
1222.16,229.95
538.71,126.66
1542.47,268.63
509.2,91.89
430.48,105.7
1021.17,163.02
634.01,104.0
722.58,112.95
1267.45,239.42
1423.36,229.73
929.13,176.73
794.76,191.72
782.7,126.73
1050.4,206.62
250.0,32.47
866.42,136.59
525.08,99.27
992.72,174.36
825.69,124.04
933.82,193.7
962.47,205.46
1044.42,202.44
620.63,120.03
1312.59,208.75
946.55,169.29
968.09,129.68
883.21,135.44
699.37,115.3
1102.9,199.5
979.65,197.83
1621.42,311.48
640.38,106.24
1391.23,276.66
894.12,178.01
874.58,185.01
594.03,124.67
1032.34,165.82
837.16,183.07
1068.77,157.36
577.03,84.26
974.67,170.23
907.72,197.54
743.89,128.59
937.9,156.96
897.91,136.91
1091.89,227.55
1206.85,232.79
1075.4,176.74
955.38,122.44
536.03,73.45
663.79,61.8
1210.35,219.05
1048.88,170.99
764.05,153.92
1209.03,170.8
672.66,101.34
601.27,100.8
1250.89,183.55
1371.3,262.14
725.85,112.51
1154.43,212.72
1204.7,181.42
948.48,183.61
831.59,195.35
688.97,103.76
953.56,153.25
810.42,164.84
1271.09,244.35
1281.76,185.64
882.91,151.63
1085.01,172.07
1044.03,179.58
1447.65,246.34
900.73,148.39
1039.81,182.65
853.41,198.33
1121.01,189.98
737.66,114.49
487.95,122.86
1597.97,283.73
664.34,152.21
484.48,78.2
1055.03,208.74
918.98,170.95
523.46,128.28
954.31,170.12
694.68,144.91
464.32,100.48
1064.86,156.92
937.01,167.38
1121.91,199.22
617.64,121.31
1198.32,239.89
561.42,65.87
915.88,196.94
742.84,147.6
597.28,92.28
1109.66,216.11
1080.37,151.69
820.08,125.64
830.68,126.34
914.35,154.27
929.0,176.24
589.85,113.75
808.7,191.92
596.67,84.96
1100.78,227.29
250.0,69.31
858.43,157.12
1133.09,184.32
966.59,155.29
657.6,164.24
250.0,51.04
1019.76,224.8
1230.25,240.89
853.8,134.6
1195.43,245.1
975.89,143.2
893.5,159.34
1063.05,197.74
905.11,189.99
1339.92,222.49
1124.18,231.07
919.1,147.95
1532.92,336.06
714.74,61.86
1072.39,189.12
1088.07,170.64
1261.18,203.49
1025.98,206.78
824.56,145.99
885.49,171.76
1069.33,176.81
1666.16,288.38
377.35,82.0
1246.98,211.06
1272.19,235.08
1192.04,233.01
922.36,189.71
751.64,77.12
733.85,147.61
1235.03,236.15
1207.4,217.95
351.07,28.35
609.5,118.22
856.37,166.72
724.99,142.62
1135.49,219.59
722.18,159.71
1883.7,289.16
741.37,131.92
596.83,95.62
1264.92,207.84
814.45,172.33
1214.76,209.15
1363.05,248.14
1274.93,232.42
748.94,156.61
363.18,53.75
1476.99,303.0
437.58,107.5
1613.05,290.61
854.53,148.77
806.97,164.8
720.06,84.62
926.69,196.68
675.91,121.41
1056.61,211.61
873.35,128.95
520.14,120.71
567.36,111.39
796.57,166.36
250.0,37.54
347.53,69.61
1339.04,273.3
1324.83,243.34
1228.11,189.87
1136.91,187.49
1065.82,175.47
1062.88,208.45
670.93,130.14
1265.37,200.41
570.37,101.17
1786.34,361.83
722.64,108.92
570.37,121.76
2049.54,336.33
527.14,57.69
1180.01,237.74
1022.06,198.08
1129.33,185.51
1305.56,219.95
1180.97,209.75
364.8,45.91
1020.08,190.5
1009.07,173.23
1171.15,210.52
898.01,141.61
609.86,121.25
587.75,118.23
859.8,181.4
477.48,85.85
705.72,113.05
732.78,116.97
809.39,116.86
1731.92,303.8
565.29,122.5
250.0,26.14
1019.59,198.55
611.25,112.82
1300.33,241.61
842.99,218.8
933.3,73.18
431.62,104.64
921.54,167.94
1347.99,243.0
1209.13,235.85
963.7,172.97
470.36,106.92
1072.51,209.04
1034.5,182.68
1350.55,243.91
1005.37,205.95
1101.47,173.18
769.17,99.36
702.32,146.51
1067.05,205.06
990.32,141.99
995.89,188.67
948.1,205.09
250.0,98.4
1109.29,206.9
1137.34,189.21
691.74,135.06
1139.46,233.81
843.01,100.65
942.01,162.63
659.59,150.18
891.19,129.09
341.61,69.66
797.27,151.31
1542.52,344.08
957.57,190.47
787.4,132.38
775.34,108.94
662.11,120.73
944.72,163.93
552.18,61.22
1168.38,207.64
1199.89,205.25
1141.92,171.08
1241.78,220.1
1230.76,199.42
1013.55,182.87
1370.07,249.75
1068.98,175.94
695.62,145.59
878.56,164.1
1212.14,252.18
1064.55,236.12
715.9,122.83
917.57,229.83
631.74,94.49
1186.32,179.86
1368.51,235.26
349.72,76.3
1044.99,174.62
526.04,99.04
413.72,83.58
1356.41,234.92
1294.85,279.53
975.66,162.84
724.06,128.51
801.0,96.16
686.14,148.21
1594.59,293.52
1582.23,295.85
1188.35,246.96
925.85,201.83
469.27,78.75
827.33,160.06
907.35,160.62
662.77,98.18
1379.26,225.13
1553.1,283.04
847.19,152.42
1261.57,186.45
1006.12,159.8
639.18,119.5
1309.37,194.04
1453.81,260.08
1097.51,193.81
748.94,142.05
1188.77,252.26
816.82,140.51
1215.49,238.16
1420.68,252.32
677.62,114.28
1110.17,179.84
803.97,126.1
1312.77,248.27
919.25,167.74
1435.49,249.63
1773.25,251.64
625.5,115.07
1018.63,211.75
1326.79,214.71
837.3,168.23
1130.14,195.27
771.8,180.22
360.26,77.31
1162.76,219.56
1167.71,212.67
626.65,92.26
780.85,171.86
843.79,136.69
1148.1,198.22
1251.75,252.15
1085.59,223.5
520.2,76.77
798.76,117.84
836.5,162.16
806.77,138.62
1243.68,217.8
1361.11,192.93
1243.36,213.69
1395.56,284.1
927.93,131.28
729.57,110.84
499.38,102.18
798.0,127.2
618.97,158.27
1547.09,297.52
1204.51,219.01
581.02,98.67
840.76,177.16
706.05,145.58
681.38,143.68
771.63,208.42
788.08,150.3
754.54,131.75
920.31,191.02
798.9,137.3
1305.93,244.1
912.67,156.27
900.21,170.56
749.42,127.04
859.13,83.33
455.58,106.67
811.06,140.3
1330.57,268.27
654.94,114.34
1016.85,122.44
1328.56,238.17
998.53,144.96
785.73,139.91
1126.8,189.5
890.52,154.63
1208.48,197.93
1011.57,166.38
342.14,60.46
711.18,144.68
985.09,184.24
1271.17,248.04
1179.33,194.03
1222.11,209.16
843.85,152.27
676.75,112.81
699.58,128.89
654.95,86.11
1667.92,333.34
1541.98,299.59
482.89,81.76
1044.05,207.1
857.65,171.6
796.84,166.0
1118.03,217.41
728.21,125.19
736.01,115.96
1077.23,184.96
1371.7,274.3
1620.04,308.17
1089.07,181.35
601.32,115.95
1159.81,183.73
770.12,117.72
908.4,162.58
1453.48,212.56
1397.54,247.79
1221.5,161.96
1488.6,252.67
250.0,41.09
664.86,112.67
1134.25,154.29
893.73,147.78
1305.47,220.69
492.02,102.13
1329.41,243.71
1092.67,191.92
952.27,164.49
334.51,85.62
1684.99,317.05
495.45,115.97
423.3,63.37
1128.13,193.78
1299.43,200.05
867.34,158.15
611.6,132.91
746.2,142.74
1054.84,188.72
703.63,120.02
1339.02,222.64
624.28,93.81
350.57,113.68
1458.33,278.02
664.24,111.35
1078.55,262.3
1093.8,199.15
675.13,74.1
1121.25,227.81
753.65,141.64
659.45,118.08
884.61,178.85
1514.85,279.05
1011.25,225.11
1225.66,187.86
928.63,122.83
717.97,135.76
1022.47,158.57
853.33,148.48
746.81,118.58
1168.65,182.68
1053.52,172.87
682.54,99.96
1212.94,228.96
897.47,166.59
1195.47,202.78
668.89,116.36
598.07,119.68
739.67,145.74
909.66,175.74
834.25,141.31
1346.75,232.41
621.3,120.8
250.0,20.0
897.19,176.89
1076.29,193.83
777.39,108.18
977.32,186.92
628.37,104.63
575.69,93.63
1099.09,219.83
1115.42,225.25
1104.29,164.12
1094.33,203.82
1046.25,172.38
849.76,131.99
1144.13,251.73
611.26,142.67
1335.83,184.32
1214.43,220.23
380.77,70.05
1186.29,251.6
1186.22,197.34
1742.7,301.74
536.33,110.75
436.36,56.84
1257.15,274.3
1056.55,175.6
429.16,85.11
1611.86,273.31
775.27,139.79
758.0,112.15
1173.24,164.23
1692.25,288.16
731.72,125.68
1109.43,200.6
553.64,84.11
885.28,169.46
1510.61,276.78
1420.42,209.71
744.59,149.71
1218.46,246.54
961.45,143.05
872.55,156.96
276.98,71.42
752.49,124.67
535.58,81.82
1008.38,171.03
617.25,150.33
250.0,68.57
1021.18,218.63
1104.89,215.23
640.93,134.33
250.0,45.35
790.49,90.54
603.44,106.02
404.25,115.14
838.51,143.93
765.48,135.06
626.36,117.31
1009.46,115.43
938.58,174.91
756.59,122.81
971.11,154.5
870.35,131.95
573.93,68.73
928.42,143.14
1110.44,210.69
822.64,102.84
1767.71,291.98
889.42,190.97
1052.56,151.07
972.83,200.95
1120.28,195.28
1106.56,163.31
692.49,119.57
987.93,181.83
796.54,94.34
700.68,132.83
835.43,137.53
830.05,103.91
1358.96,251.29
612.57,60.82
985.7,199.72
982.35,198.62
811.23,140.95
1300.42,228.74
1084.36,162.78
337.0,68.79
1419.55,242.28
1733.2,360.63
1597.49,282.54
1065.72,188.17
517.0,66.91
957.78,156.33
448.76,97.61
1257.18,206.44
1097.4,207.94
1676.47,331.7
1194.17,212.5
612.35,84.84
1376.94,240.35
877.96,232.95
851.1,143.63
1011.04,165.62
737.08,86.37
700.68,140.53
1753.46,316.3
1332.25,249.27
1123.72,179.65
924.52,190.21
402.99,117.48
1258.94,225.37
723.26,127.69
819.97,153.64
1216.26,191.65
352.33,92.58
856.9,174.49
971.63,172.03
1155.11,204.51
744.94,155.01
364.93,20.0
972.18,204.07
595.52,91.55
1091.05,233.54
1285.8,213.77
967.18,171.09
468.69,65.43
982.68,212.07
975.16,176.96
642.97,132.16
1367.57,198.11
973.86,169.66
971.97,132.44
911.32,126.91
1513.04,270.15
1443.6,263.31
787.77,129.41
1229.46,224.86
888.4,130.66
1150.44,196.67
656.47,115.81
834.21,126.79
342.05,105.87
897.24,173.41
597.16,84.23
435.39,105.76
939.7,180.76
524.34,73.86
671.48,125.61
1576.07,295.75
556.63,104.82
792.98,118.02
536.68,77.23
1392.07,250.37
977.01,177.05
1297.13,175.62
1050.23,220.76
976.27,213.04
1099.79,193.27
277.02,68.13
499.63,123.63
1071.01,223.62
1009.44,201.65
515.58,106.31
935.15,193.63
806.56,163.81
1253.69,231.63
989.29,147.7
1030.05,197.71
644.47,91.41
784.88,142.77
606.71,113.88
906.75,186.6
898.4,135.87
1144.25,228.42
1329.0,275.68
878.69,214.19
250.0,97.91
1374.07,251.94
1130.39,155.39
602.91,86.57
2370.71,427.23
929.06,194.71
680.73,111.16
749.06,105.06
1249.11,189.24
689.92,141.71
383.91,71.64
1342.19,296.52
892.68,139.22
724.87,126.81
1216.15,259.88
944.99,203.22
788.74,118.19
812.38,93.1
1030.06,175.89
1296.08,208.19
1055.19,187.1
1522.94,269.94
423.7,91.47
579.05,94.59
272.02,36.71
748.99,135.29
1487.91,278.98
1122.68,210.13
1183.58,195.67
1014.4,194.35
665.75,95.18
1420.16,233.44
710.27,126.22
839.87,131.42
1569.25,287.46
1092.97,211.37
1207.17,299.38
738.9,154.26
417.48,51.82
432.06,68.98
682.32,105.81
802.0,127.18
897.36,169.97
978.99,223.97
939.72,195.37
1133.33,214.81
996.99,153.26
1249.23,230.73
1052.35,192.27
950.07,174.19
665.77,112.94
1090.8,174.88
454.51,114.72
1337.99,195.67
1254.95,207.77
810.05,83.68
760.98,145.02
1234.67,191.69
879.78,165.85
1214.34,237.5
1270.81,224.58
635.46,117.9
376.87,99.12
864.26,158.39
1212.01,176.28
882.39,170.81
1258.27,232.54
503.78,56.55
257.62,45.0
926.41,156.27
536.97,88.0
738.59,113.88
838.52,141.21
1267.62,204.77
1167.48,213.21
744.99,117.32
1302.12,212.21
1644.49,295.74
906.4,130.76
1344.96,251.25
1637.24,301.94
1157.52,164.85
801.12,99.11
1090.04,208.47
580.41,154.88
670.68,171.39
761.83,137.94
913.06,173.92
1001.31,177.96
563.17,93.21
1489.78,239.3
864.14,165.87
748.46,135.09
1460.74,280.64
1196.46,231.25
1044.52,211.97
1044.13,181.82
929.86,149.99
902.08,176.81
977.88,186.26
1189.11,237.53
659.53,133.9
1080.6,151.15
685.12,109.55
1415.49,168.77
795.83,140.91
755.88,134.28
258.74,29.95
736.31,111.69
1242.91,249.89
1426.67,298.44
250.0,102.1
507.55,94.39
1078.93,201.67
761.78,127.61
1741.58,303.54
1110.85,218.47
1302.32,260.76
1301.92,245.2
899.33,166.34
639.9,158.66
1734.96,303.88
701.91,163.07
694.57,129.45
1003.17,138.24
787.41,150.78
573.61,122.47
976.5,166.25
983.23,182.77
969.08,205.04
404.55,35.69
422.05,92.34
881.99,139.43
1322.86,255.29
1246.53,234.53
910.76,168.06
496.16,99.11
1238.18,239.62
1581.09,295.79
1195.34,199.17
1511.11,255.18
1185.36,212.78
1468.89,275.69
1036.26,194.46
402.3,114.93
961.81,194.47
1097.05,246.38
505.94,117.96
250.0,61.43
946.84,166.55
989.92,191.32
912.44,157.86
1406.58,245.44
1241.15,255.21
1330.17,288.71
1272.59,209.22
786.76,126.79
806.46,150.96
652.98,90.5
1166.69,206.85
297.46,56.75
806.61,143.66
820.18,121.21
769.67,167.42
924.89,171.21
610.92,93.79
1299.33,212.65
1247.33,223.6
1201.12,220.76
1198.45,240.66
1782.37,331.44
967.23,156.25
887.95,181.5
1613.82,325.85
782.26,124.14
697.45,98.17
1169.54,207.96
946.26,174.49
1601.15,292.82
1034.38,149.91
785.42,165.91
1219.97,210.0
486.23,85.8
732.17,148.03
1209.12,244.7
546.12,100.52
783.18,145.73
1242.19,207.87
1330.18,280.69
1203.67,264.6
250.0,65.04
1038.72,187.64
1340.0,246.53
1609.48,262.98
499.8,103.61
459.73,96.72
1007.21,202.16
425.44,52.01
836.27,118.62
1074.92,211.27
1245.46,246.38
1083.52,174.7
1246.58,237.97
1225.32,200.4
992.36,178.07
1021.11,203.41
1476.8,251.06
1161.33,197.92
1185.63,228.46
980.2,156.17
442.1,63.3
829.92,137.49
1015.83,174.61
1338.95,259.47
1483.06,268.92
813.84,206.08
1297.97,205.0
580.65,139.67
1015.76,181.08
1255.54,262.18
1610.31,299.47
550.88,88.71
534.05,124.48
1516.26,234.95
1486.2,234.76
976.77,150.23
1075.72,194.95
766.44,135.23
848.26,145.51
304.9,56.56
909.78,141.02
949.09,186.9
1624.96,351.66
1426.36,243.39
1093.1,170.69
571.29,97.12
731.68,182.8
824.09,103.65
1261.63,236.61
322.1,30.41
830.6,107.57
882.19,183.18
384.48,95.05
1233.62,163.41
250.0,23.72
824.14,98.46
887.17,186.67
1402.18,225.99
1144.19,210.96
265.05,81.78
579.28,148.32
366.07,76.37
863.63,145.22
632.27,137.67
825.01,138.28
513.57,81.29
648.01,98.51
1162.36,232.72
1164.08,217.9
561.27,101.55
250.0,20.0
1289.12,240.43
885.38,176.44
678.22,145.94
496.54,122.95
790.68,145.98
847.23,136.88
1143.43,223.02
1689.54,272.14
682.78,145.4
1354.52,226.71
715.66,143.41
738.08,106.63
250.0,23.15
316.66,38.71
250.0,50.46
1335.31,258.46
1093.46,167.03
1458.28,253.52
428.29,69.0
816.36,155.24
778.92,155.86
869.15,129.54
437.87,73.26
1214.25,222.26
509.01,75.32
734.71,147.05
1379.43,250.33
973.98,157.29
1233.52,199.98
866.11,194.54
1268.46,229.1
1062.76,203.29
250.0,21.07
355.79,73.86
555.41,171.21
875.74,163.19
559.89,133.7
1313.04,242.09
1094.26,195.11
852.34,166.01
953.19,171.54
1423.43,294.1
364.42,78.57
1220.36,246.47
1017.49,225.14
1891.25,383.8
1300.38,242.04
1041.03,193.1
856.53,158.57
1143.6,196.74
591.03,72.71
293.5,61.9
959.99,158.26
1030.71,205.59
440.59,57.18
262.04,54.49
1099.91,176.7
1158.68,174.42
637.97,101.69
397.15,40.1
1337.72,235.22
1239.84,202.61
961.36,209.91
1808.46,335.51
1048.93,195.98
890.31,147.43
641.23,152.18
793.01,151.11
407.67,61.19
648.54,127.17
1514.05,254.88
972.63,179.63
1120.49,216.16
272.64,38.18
1551.29,329.16
1167.1,198.79
797.21,105.84
1495.54,290.01
293.23,70.97
1778.55,289.03
833.78,150.41
396.93,101.37
645.74,153.22
436.15,79.2
1246.74,223.15
749.15,146.94
250.0,48.64
312.19,63.76
270.08,72.95
1261.52,242.1
1028.12,162.63
498.16,161.22
745.76,114.83
881.76,150.6
733.14,165.36
671.79,127.32
669.56,90.3
1559.17,338.92
716.85,95.16
1509.64,270.65
758.46,126.83
1140.77,188.14
1307.7,223.9
916.0,172.88
752.05,130.78
1148.02,210.62
756.5,147.65
840.89,173.28
1201.8,234.77
667.13,127.33
1383.78,281.04
1030.08,204.34
896.1,185.08
1030.54,199.16
491.53,83.61
1254.86,250.24
1042.14,178.83
1677.17,270.18
1114.93,210.43
761.85,120.86
459.94,99.78
659.05,119.94
1247.08,202.6
985.66,202.86
362.19,66.61
316.94,72.34
1403.51,235.68
847.74,137.85
872.25,172.56
820.88,100.54
984.15,174.57
1137.5,196.46
718.86,95.77
1311.06,222.03
409.7,71.77
1379.66,293.99
1038.59,140.33
476.55,67.82
1450.52,267.7
1045.33,180.06
1250.15,240.23
250.0,54.23
627.78,121.7
814.6,113.09
918.95,153.06
1193.51,200.51
1212.67,230.52
250.0,20.0
683.32,139.42
743.7,168.52
1037.81,174.32
1232.22,230.13
1198.19,218.85
1209.9,204.42
790.31,192.16
1113.02,171.68
278.85,56.26
1091.68,229.24
1442.63,266.27
352.83,78.32
886.92,180.99
1326.56,265.11
1158.56,178.19
1347.98,251.15
997.01,218.22
1414.42,236.21
1105.77,192.95
851.54,150.07
992.04,136.37
1208.01,212.87
860.81,167.28
817.51,157.92
897.62,161.49
295.08,73.95
427.48,150.74
455.02,54.17
1082.95,173.87
1508.44,269.18
646.91,106.51
895.01,192.59
996.28,211.62
250.0,25.76
1004.28,219.38
1329.89,249.79
585.81,113.95
851.57,179.87
1168.86,204.26
575.92,62.53
884.81,196.86
1214.78,206.07
250.0,59.8
992.74,178.78
709.08,141.62
1247.49,280.16
1542.43,292.16
402.55,54.27
380.69,68.23
654.21,112.13
1106.62,197.46
876.17,111.59
1445.79,288.61
419.39,29.9
589.27,121.31
1550.91,281.14
851.02,195.48
1619.23,315.41
1173.81,175.71
959.85,165.97
1114.32,256.27
274.52,20.0
1339.31,257.37
1016.21,164.9
250.0,68.44
913.29,185.34
815.07,134.31
1297.33,249.95
659.78,137.43
1046.83,192.38
660.75,121.08
250.0,58.1
394.09,68.01
854.91,147.88
768.87,100.54
1031.27,216.01
736.23,146.96
520.13,66.11
798.97,170.48
290.78,33.43
867.59,173.62
250.0,63.98
1017.83,208.16
1036.79,148.73
1329.59,258.53
721.25,150.65
1123.41,177.03
309.6,39.85
1002.63,190.29
645.11,135.88
702.09,133.85
1466.89,243.06
616.32,119.88
1066.1,163.89
902.7,183.84
1213.31,202.03
514.1,105.2
378.64,41.42
468.76,103.79
366.19,57.58
760.43,96.51
838.72,166.17
1119.19,200.54
1103.28,223.84
357.88,37.16
1078.94,215.27
638.45,111.33
1110.6,209.84
250.0,20.0
817.7,141.11
977.11,178.47
741.37,123.21
929.71,198.34
1272.64,247.59
793.19,153.51
1210.48,213.14
1144.9,241.05
641.77,120.39
250.0,20.0
907.89,177.37
1334.15,237.54
1295.33,215.1
1007.58,190.46
699.16,149.11
1147.26,201.23
431.45,74.78
1039.4,187.42
1247.86,211.66
872.13,187.64
524.33,108.03
877.28,160.45
1018.78,109.64
548.05,80.81
752.89,132.88
1193.48,219.71
1236.21,177.33
942.83,178.79
613.11,85.08
250.0,25.35
997.62,137.64
367.67,53.36
952.16,181.39
679.27,142.11
1126.14,177.58
507.27,77.32
390.06,80.84
1026.5,203.66
885.15,190.51
1145.8,247.72
1352.4,221.45
732.38,189.89
1160.46,197.56
326.0,20.0
460.7,124.4
897.82,137.31
767.51,175.34
250.0,49.53
1516.19,282.91
250.0,59.5
735.0,172.22
1223.59,246.32
820.36,164.23
1105.48,178.72
624.78,117.37
942.03,177.24
1380.5,243.9
730.62,117.08
1062.73,171.31
805.47,113.21
943.52,173.83
1061.24,130.64
467.03,58.38
521.23,76.63
678.0,169.37
1135.68,196.75
1229.36,178.97
1499.69,293.68
757.96,131.09
705.31,145.08
941.44,176.11
512.7,132.79
1234.42,261.05
563.83,105.3
