ticket_id,city,match,ticket_price,quantity
130553,Pune,KKR vs CSK,625.9,1
130554,Surat,KKR vs SRH,4480.57,5
130555,Pune,MI vs RCB,2867.1,1
130556,Kolkata,PBKS vs RR,2568.02,6
130557,Kolkata,KKR vs PBKS,4832.44,6
130558,Delhi,SRH vs DC,1670.06,1
130559,Pune,CSK vs RR,1959.15,4
130560,Ahmedabad,DC vs SRH,2339.71,2
130561,Hyderabad,DC vs MI,3213.18,6
130562,Bangalore,CSK vs RR,4753.26,4
130563,Kolkata,DC vs KKR,731.45,6
130564,Delhi,SRH vs MI,1771.18,3
130565,Bangalore,RCB vs RCB,4049.0,1
130566,Hyderabad,RR vs CSK,1012.14,4
130567,Delhi,SRH vs DC,1232.36,5
130568,Delhi,RCB vs CSK,3728.11,7
130569,Ahmedabad,KKR vs PBKS,3523.94,5
130570,Surat,MI vs DC,1202.67,1
130571,Bangalore,DC vs RCB,4912.14,4
130572,Delhi,SRH vs RCB,4307.15,5
130573,Chennai,SRH vs KKR,1672.0,3
130574,Mumbai,SRH vs KKR,3520.07,6
130575,Hyderabad,SRH vs DC,1626.68,1
130576,Delhi,SRH vs MI,3617.63,7
130577,Ahmedabad,KKR vs KKR,1892.97,5
130578,Kolkata,DC vs CSK,3135.53,3
130579,Hyderabad,PBKS vs DC,3158.3,5
130580,Bangalore,DC vs SRH,3561.68,6
130581,Bangalore,CSK vs MI,3714.72,6
130582,Hyderabad,DC vs SRH,1877.4,3
130583,Bangalore,RCB vs CSK,4319.78,3
130584,Hyderabad,DC vs PBKS,2815.73,4
130585,Ahmedabad,DC vs SRH,445.11,2
130586,Hyderabad,KKR vs PBKS,1691.7,4
130587,Kolkata,RCB vs CSK,3789.88,5
130588,Pune,KKR vs SRH,1766.85,3
130589,Chennai,RR vs SRH,2272.04,2
130590,Delhi,MI vs KKR,1931.67,3
130591,Bangalore,KKR vs MI,2525.68,1
130592,Pune,CSK vs RR,1156.32,5
130593,Hyderabad,RR vs RR,2340.09,5
130594,Surat,KKR vs SRH,2789.92,6
130595,Pune,SRH vs MI,4864.81,2
130596,Mumbai,PBKS vs MI,2364.54,4
130597,Pune,CSK vs RCB,2493.4,7
130598,Kolkata,CSK vs RCB,472.36,6
130599,Ahmedabad,RR vs SRH,3465.0,5
130600,Kolkata,PBKS vs SRH,4186.17,5
130601,Pune,SRH vs CSK,3735.85,6
130602,Delhi,SRH vs KKR,4220.37,7
130603,Chennai,PBKS vs RR,2525.34,2
130604,Surat,KKR vs RCB,1014.36,4
130605,Chennai,RR vs CSK,492.74,3
130606,Chennai,RCB vs CSK,2509.53,4
130607,Surat,RR vs DC,4996.62,3
130608,Surat,SRH vs KKR,1775.56,4
130609,Kolkata,KKR vs RR,1257.09,1
130610,Ahmedabad,RR vs PBKS,3458.57,4
130611,Chennai,SRH vs MI,3923.87,3
130612,Ahmedabad,KKR vs RCB,480.12,7
130613,Hyderabad,MI vs RCB,3021.13,7
130614,Ahmedabad,RCB vs RR,1601.28,4
130615,Ahmedabad,RR vs RCB,1082.01,6
130616,Chennai,CSK vs RR,4608.36,1
130617,Bangalore,KKR vs CSK,3585.0,5
130618,Delhi,RR vs KKR,3314.01,2
130619,Pune,RCB vs PBKS,1471.99,5
130620,Delhi,RR vs RCB,921.34,7
130621,Hyderabad,RCB vs RCB,2758.48,1
130622,Kolkata,DC vs PBKS,401.72,7
130623,Ahmedabad,KKR vs SRH,4634.11,6
130624,Ahmedabad,PBKS vs RR,763.61,4
130625,Chennai,KKR vs MI,994.15,6
130626,Kolkata,RCB vs DC,1291.74,7
130627,Ahmedabad,MI vs CSK,2774.56,7
130628,Delhi,SRH vs SRH,3398.27,6
130629,Surat,SRH vs RR,1846.57,5
130630,Chennai,CSK vs RR,519.13,2
130631,Bangalore,MI vs SRH,2322.96,1
130632,Bangalore,RCB vs CSK,1803.97,7
130633,Ahmedabad,DC vs KKR,1983.47,4
130634,Mumbai,MI vs RR,3727.03,5
130635,Ahmedabad,PBKS vs RR,351.07,2
130636,Bangalore,PBKS vs CSK,3351.33,6
130637,Delhi,PBKS vs PBKS,2200.76,3
130638,Hyderabad,PBKS vs CSK,302.16,2
130639,Bangalore,SRH vs PBKS,2878.74,3
130640,Pune,KKR vs PBKS,2810.07,3
130641,Hyderabad,SRH vs DC,1106.97,4
130642,Delhi,RR vs RR,4769.48,5
130643,Ahmedabad,CSK vs RCB,617.96,5
130644,Bangalore,RR vs RCB,449.79,4
130645,Surat,KKR vs RCB,4147.05,1
130646,Chennai,RCB vs KKR,544.11,4
130647,Pune,CSK vs CSK,3821.79,5
130648,Hyderabad,RR vs KKR,879.12,2
130649,Hyderabad,PBKS vs KKR,4691.19,6
130650,Kolkata,KKR vs CSK,4799.35,5
130651,Ahmedabad,RR vs CSK,2458.39,5
130652,Ahmedabad,CSK vs KKR,958.29,3
130653,Mumbai,RCB vs RCB,3992.99,4
130654,Kolkata,DC vs RCB,2738.99,5
130655,Bangalore,PBKS vs PBKS,4847.69,2
130656,Mumbai,RCB vs KKR,2632.29,6
130657,Surat,DC vs RR,492.72,5
130658,Kolkata,SRH vs MI,4041.92,6
130659,Mumbai,CSK vs RR,4634.84,7
130660,Mumbai,DC vs DC,1345.15,5
130661,Delhi,SRH vs PBKS,4554.61,7
130662,Bangalore,SRH vs RCB,2124.83,1
130663,Chennai,RR vs MI,998.16,7
130664,Hyderabad,KKR vs RCB,2506.62,7
130665,Surat,KKR vs RCB,990.84,5
130666,Kolkata,SRH vs KKR,3711.28,6
130667,Mumbai,DC vs DC,3481.77,7
130668,Delhi,SRH vs DC,3018.62,7
130669,Pune,RCB vs DC,3865.66,1
130670,Bangalore,SRH vs MI,4257.08,7
130671,Bangalore,SRH vs SRH,1329.63,2
130672,Hyderabad,DC vs PBKS,891.14,2
130673,Hyderabad,RCB vs PBKS,3391.04,2
130674,Mumbai,SRH vs KKR,4973.4,4
130675,Hyderabad,RCB vs CSK,2240.39,4
130676,Ahmedabad,DC vs MI,475.62,1
130677,Hyderabad,RR vs SRH,747.65,4
130678,Mumbai,CSK vs RR,4364.77,6
130679,Ahmedabad,RR vs KKR,2999.84,5
130680,Delhi,SRH vs DC,375.13,7
130681,Kolkata,CSK vs DC,4167.29,7
130682,Ahmedabad,RR vs CSK,849.69,4
130683,Bangalore,KKR vs PBKS,763.46,3
130684,Bangalore,CSK vs KKR,3273.85,2
130685,Surat,CSK vs CSK,931.24,3
130686,Chennai,CSK vs CSK,2838.63,2
130687,Surat,RCB vs KKR,3995.42,3
130688,Kolkata,KKR vs RCB,1964.23,1
130689,Kolkata,MI vs SRH,382.65,5
130690,Mumbai,RCB vs KKR,1416.59,3
130691,Surat,RCB vs DC,698.66,4
130692,Kolkata,MI vs MI,4570.58,2
130693,Pune,RR vs PBKS,823.03,4
130694,Ahmedabad,MI vs RR,1970.34,7
130695,Bangalore,MI vs RCB,1844.28,7
130696,Pune,MI vs DC,3644.69,5
130697,Ahmedabad,SRH vs PBKS,4991.37,2
130698,Ahmedabad,DC vs RR,1510.56,1
130699,Kolkata,CSK vs PBKS,2457.77,4
130700,Chennai,MI vs DC,3920.9,4
130701,Chennai,KKR vs KKR,798.75,1
130702,Surat,SRH vs MI,4325.43,5
130703,Ahmedabad,MI vs DC,4322.14,4
130704,Hyderabad,RR vs MI,503.82,4
130705,Chennai,SRH vs CSK,340.96,3
130706,Surat,KKR vs SRH,1305.65,2
130707,Pune,RCB vs DC,644.43,7
130708,Ahmedabad,KKR vs MI,4372.36,4
130709,Chennai,RR vs DC,384.93,3
130710,Chennai,CSK vs MI,2830.28,6
130711,Ahmedabad,RCB vs RCB,3516.3,5
130712,Hyderabad,PBKS vs RCB,1629.94,7
130713,Chennai,DC vs SRH,4613.29,5
130714,Delhi,MI vs PBKS,4126.51,7
130715,Kolkata,MI vs RR,2079.74,5
130716,Ahmedabad,KKR vs RCB,1262.62,3
130717,Pune,CSK vs MI,3638.08,1
130718,Kolkata,DC vs SRH,3608.89,3
130719,Kolkata,MI vs KKR,3097.96,6
130720,Surat,KKR vs DC,750.57,1
130721,Hyderabad,MI vs DC,4370.32,6
130722,Kolkata,DC vs SRH,3654.37,1
130723,Kolkata,MI vs PBKS,954.14,7
130724,Surat,DC vs MI,4793.86,3
130725,Chennai,RCB vs KKR,2139.17,3
130726,Ahmedabad,RR vs PBKS,1917.96,2
130727,Hyderabad,CSK vs CSK,3698.47,7
130728,Chennai,SRH vs KKR,606.59,2
130729,Delhi,CSK vs SRH,3551.09,1
130730,Kolkata,SRH vs CSK,1987.41,7
130731,Bangalore,RCB vs RCB,1489.28,7
130732,Delhi,CSK vs CSK,2969.16,1
130733,Kolkata,RCB vs DC,3661.18,1
130734,Chennai,PBKS vs PBKS,2696.62,1
130735,Chennai,SRH vs RCB,1937.28,3
130736,Chennai,PBKS vs RR,1389.03,3
130737,Delhi,DC vs DC,2377.24,5
130738,Pune,DC vs MI,2563.5,4
130739,Kolkata,SRH vs DC,350.32,6
130740,Delhi,PBKS vs RCB,2774.47,3
130741,Kolkata,DC vs MI,749.0,1
130742,Delhi,DC vs PBKS,3854.21,5
130743,Hyderabad,CSK vs RR,2827.2,3
130744,Chennai,CSK vs RCB,737.19,4
130745,Hyderabad,RR vs MI,3984.73,4
130746,Mumbai,PBKS vs SRH,3562.53,4
130747,Hyderabad,KKR vs MI,975.0,4
130748,Chennai,RR vs RR,1505.56,1
130749,Kolkata,MI vs MI,4321.24,6
130750,Mumbai,CSK vs RR,4897.56,3
130751,Kolkata,PBKS vs DC,3031.86,7
130752,Bangalore,DC vs MI,4883.56,6
130753,Mumbai,KKR vs KKR,2282.04,3
130754,Chennai,MI vs CSK,4976.11,5
130755,Kolkata,RCB vs DC,3581.0,2
130756,Chennai,MI vs PBKS,1637.58,7
130757,Delhi,RR vs SRH,1275.68,3
130758,Delhi,CSK vs DC,4812.88,2
130759,Kolkata,KKR vs SRH,2235.37,6
130760,Pune,KKR vs MI,2651.62,7
130761,Chennai,PBKS vs PBKS,2067.05,1
130762,Kolkata,MI vs CSK,3138.35,7
130763,Surat,SRH vs PBKS,718.73,3
130764,Bangalore,RR vs KKR,4331.95,6
130765,Kolkata,KKR vs SRH,3829.1,1
130766,Pune,RR vs SRH,2940.71,1
130767,Surat,CSK vs MI,1684.58,1
130768,Hyderabad,RR vs CSK,1222.94,6
130769,Pune,SRH vs DC,3441.92,3
130770,Hyderabad,DC vs RCB,2563.24,4
130771,Hyderabad,DC vs CSK,3124.59,3
130772,Bangalore,RCB vs KKR,4668.93,6
130773,Mumbai,KKR vs SRH,1577.51,6
130774,Mumbai,SRH vs SRH,1972.35,5
130775,Ahmedabad,DC vs SRH,2827.43,1
130776,Chennai,RCB vs KKR,3054.02,5
130777,Ahmedabad,PBKS vs PBKS,2247.42,1
130778,Kolkata,SRH vs SRH,823.36,1
130779,Surat,PBKS vs RCB,4479.53,3
130780,Kolkata,CSK vs PBKS,3140.59,6
130781,Ahmedabad,SRH vs SRH,3556.47,7
130782,Surat,CSK vs RCB,4754.64,1
130783,Mumbai,DC vs KKR,3334.89,6
130784,Chennai,MI vs MI,627.6,6
130785,Ahmedabad,PBKS vs MI,3517.43,6
130786,Mumbai,RCB vs RCB,883.62,4
130787,Bangalore,RR vs RR,997.85,6
130788,Kolkata,KKR vs RCB,4362.52,7
130789,Chennai,RCB vs SRH,3003.24,1
130790,Delhi,MI vs SRH,2552.48,7
130791,Delhi,CSK vs MI,642.22,1
130792,Kolkata,KKR vs RR,3049.06,1
130793,Surat,RCB vs RCB,1376.18,1
130794,Surat,SRH vs SRH,1571.38,2
130795,Chennai,PBKS vs KKR,4869.97,2
130796,Chennai,SRH vs PBKS,3868.01,2
130797,Mumbai,SRH vs MI,2925.64,3
130798,Ahmedabad,DC vs PBKS,3457.63,4
130799,Mumbai,PBKS vs SRH,2507.71,7
130800,Kolkata,KKR vs SRH,835.62,6
130801,Surat,PBKS vs DC,3598.21,3
130802,Surat,RCB vs DC,648.74,3
130803,Chennai,CSK vs MI,4783.32,6
130804,Ahmedabad,CSK vs CSK,2283.76,7
130805,Hyderabad,RR vs SRH,2409.09,6
130806,Pune,RCB vs KKR,2666.56,6
130807,Pune,DC vs DC,722.79,5
130808,Pune,KKR vs MI,4996.67,3
130809,Surat,KKR vs PBKS,921.13,1
130810,Chennai,KKR vs DC,2431.04,5
130811,Mumbai,MI vs MI,1764.67,5
130812,Chennai,SRH vs MI,1675.67,5
130813,Delhi,KKR vs DC,2107.48,1
130814,Ahmedabad,DC vs PBKS,456.47,3
130815,Kolkata,PBKS vs PBKS,3476.36,6
130816,Pune,SRH vs RCB,518.08,4
130817,Kolkata,MI vs PBKS,1013.82,4
130818,Pune,CSK vs MI,1681.65,7
130819,Chennai,RR vs PBKS,4943.15,7
130820,Chennai,RR vs CSK,2701.05,1
130821,Chennai,PBKS vs PBKS,2181.7,7
130822,Bangalore,RR vs RCB,1443.3,1
130823,Chennai,DC vs DC,4845.26,4
130824,Mumbai,KKR vs DC,1736.56,3
130825,Pune,PBKS vs PBKS,4837.89,4
130826,Chennai,PBKS vs MI,1153.47,1
130827,Bangalore,KKR vs KKR,2086.94,6
130828,Surat,DC vs RR,4108.54,6
130829,Pune,DC vs CSK,1522.89,7
130830,Mumbai,RR vs CSK,2128.49,7
130831,Delhi,DC vs PBKS,2717.09,1
130832,Chennai,MI vs PBKS,4844.2,4
130833,Bangalore,PBKS vs PBKS,3866.47,3
130834,Pune,RCB vs DC,1014.82,7
130835,Kolkata,MI vs RCB,868.42,4
130836,Surat,PBKS vs MI,2609.22,7
130837,Bangalore,SRH vs PBKS,2378.9,1
130838,Mumbai,RCB vs DC,4485.39,4
130839,Delhi,RR vs SRH,2116.24,5
130840,Pune,DC vs CSK,2895.12,4
130841,Pune,RR vs MI,673.61,4
130842,Mumbai,RCB vs MI,4559.38,7
130843,Chennai,DC vs RCB,4069.99,3
130844,Kolkata,SRH vs CSK,3356.08,4
130845,Ahmedabad,PBKS vs SRH,3354.85,2
130846,Mumbai,RCB vs KKR,1434.28,4
130847,Pune,SRH vs DC,4049.92,6
130848,Mumbai,MI vs RCB,2858.59,5
130849,Mumbai,RR vs RCB,2633.39,7
130850,Mumbai,MI vs PBKS,1794.73,7
130851,Ahmedabad,RR vs RCB,3971.77,1
130852,Kolkata,MI vs DC,2608.68,5
130853,Kolkata,DC vs MI,3269.61,2
130854,Chennai,PBKS vs MI,2113.91,1
130855,Bangalore,DC vs RCB,4447.34,2
130856,Bangalore,CSK vs SRH,3804.74,4
130857,Surat,KKR vs CSK,1669.8,3
130858,Delhi,RCB vs KKR,1627.24,4
130859,Ahmedabad,RCB vs CSK,1365.06,7
130860,Surat,MI vs RR,664.59,2
130861,Surat,PBKS vs MI,1989.31,2
130862,Surat,RR vs MI,3174.09,5
130863,Kolkata,KKR vs KKR,2441.1,2
130864,Surat,CSK vs KKR,3843.22,4
130865,Pune,SRH vs KKR,3961.95,3
130866,Mumbai,RR vs SRH,3252.64,5
130867,Bangalore,MI vs CSK,4893.17,3
130868,Hyderabad,PBKS vs KKR,4988.59,1
130869,Mumbai,SRH vs DC,1073.75,5
130870,Mumbai,RR vs RR,4679.94,4
130871,Mumbai,DC vs RCB,4997.82,1
130872,Kolkata,MI vs RCB,3754.8,3
130873,Pune,KKR vs RR,3398.49,7
130874,Surat,RR vs KKR,525.09,2
130875,Kolkata,MI vs KKR,3102.9,5
130876,Bangalore,KKR vs MI,502.07,3
130877,Hyderabad,MI vs RR,3659.96,2
130878,Hyderabad,SRH vs RR,4020.64,2
130879,Kolkata,KKR vs RCB,4386.4,3
130880,Bangalore,KKR vs CSK,1474.26,1
130881,Kolkata,CSK vs PBKS,1893.67,1
130882,Pune,MI vs CSK,2320.67,2
130883,Surat,MI vs SRH,4697.1,5
130884,Chennai,MI vs PBKS,764.36,2
130885,Mumbai,RR vs RCB,2124.11,5
130886,Chennai,PBKS vs DC,1605.05,4
130887,Pune,RCB vs RR,468.46,7
130888,Kolkata,KKR vs SRH,4488.82,1
130889,Mumbai,RCB vs RCB,2484.7,2
130890,Hyderabad,RR vs DC,3412.49,3
130891,Pune,RR vs SRH,3461.03,5
130892,Hyderabad,PBKS vs CSK,1875.11,3
130893,Chennai,SRH vs RCB,4719.3,5
130894,Mumbai,RR vs RCB,4749.8,3
130895,Chennai,SRH vs MI,844.98,4
130896,Bangalore,RR vs RR,3093.96,2
130897,Mumbai,PBKS vs PBKS,4374.15,2
130898,Kolkata,PBKS vs PBKS,2265.53,4
130899,Mumbai,DC vs SRH,2666.2,2
130900,Mumbai,SRH vs PBKS,431.47,4
130901,Bangalore,RCB vs RCB,2237.69,1
130902,Surat,SRH vs CSK,3446.77,6
130903,Bangalore,SRH vs CSK,2448.32,3
130904,Kolkata,DC vs DC,2627.34,5
130905,Surat,SRH vs MI,2870.31,1
130906,Kolkata,MI vs CSK,967.24,1
130907,Pune,RCB vs CSK,3267.93,4
130908,Surat,CSK vs MI,1850.37,4
130909,Kolkata,MI vs RCB,4390.75,7
130910,Surat,CSK vs MI,2162.54,7
130911,Mumbai,RCB vs RR,1927.82,5
130912,Chennai,MI vs MI,4259.13,4
130913,Chennai,MI vs CSK,4829.77,1
130914,Kolkata,RCB vs KKR,4076.08,5
130915,Delhi,RR vs CSK,4880.68,1
130916,Surat,PBKS vs MI,388.07,5
130917,Chennai,DC vs PBKS,4323.48,4
130918,Pune,DC vs RR,4230.15,4
130919,Ahmedabad,RCB vs RCB,1960.67,1
130920,Chennai,PBKS vs SRH,1035.31,6
130921,Ahmedabad,PBKS vs SRH,1035.93,1
130922,Mumbai,KKR vs DC,1752.27,7
130923,Mumbai,RCB vs KKR,2126.4,2
130924,Delhi,CSK vs RCB,1372.63,3
130925,Hyderabad,PBKS vs MI,3143.11,6
130926,Chennai,RR vs RR,1257.7,3
130927,Ahmedabad,RR vs RCB,2676.99,1
130928,Delhi,CSK vs PBKS,4042.21,1
130929,Ahmedabad,SRH vs MI,2692.5,1
130930,Surat,CSK vs KKR,3788.32,6
130931,Ahmedabad,RCB vs RR,1430.9,6
130932,Kolkata,DC vs RR,1474.84,6
130933,Pune,CSK vs PBKS,1925.04,3
130934,Mumbai,MI vs PBKS,4516.8,1
130935,Hyderabad,RR vs DC,1670.93,4
130936,Delhi,SRH vs SRH,774.09,1
130937,Hyderabad,SRH vs RCB,4973.67,4
130938,Pune,MI vs SRH,4720.63,1
130939,Pune,KKR vs RCB,3061.26,4
130940,Ahmedabad,MI vs MI,1652.46,2
130941,Hyderabad,DC vs DC,4624.88,7
130942,Mumbai,MI vs MI,600.75,2
130943,Pune,RCB vs SRH,2421.61,5
130944,Pune,CSK vs PBKS,453.19,7
130945,Surat,KKR vs MI,4094.27,2
130946,Mumbai,CSK vs PBKS,341.47,4
130947,Chennai,PBKS vs PBKS,3386.5,2
130948,Hyderabad,DC vs KKR,4481.48,7
130949,Kolkata,PBKS vs RR,2934.98,6
130950,Bangalore,DC vs KKR,3682.66,6
130951,Delhi,KKR vs RR,3823.15,4
130952,Surat,SRH vs SRH,3447.4,7
130953,Chennai,SRH vs MI,4854.25,7
130954,Delhi,DC vs SRH,4673.84,2
130955,Pune,RR vs SRH,4614.64,5
130956,Hyderabad,KKR vs CSK,1886.81,6
130957,Surat,MI vs CSK,1557.12,6
130958,Surat,DC vs DC,3599.82,7
130959,Bangalore,RCB vs DC,3249.22,2
130960,Kolkata,RCB vs SRH,3239.42,1
130961,Delhi,CSK vs RCB,4981.72,3
130962,Pune,PBKS vs CSK,4600.28,7
130963,Kolkata,RCB vs RCB,4406.74,6
130964,Surat,DC vs RR,4893.77,2
130965,Ahmedabad,KKR vs SRH,1572.3,3
130966,Surat,MI vs RR,4869.27,1
130967,Hyderabad,KKR vs SRH,4690.85,6
130968,Chennai,PBKS vs CSK,571.03,1
130969,Delhi,PBKS vs MI,1136.48,5
130970,Kolkata,PBKS vs KKR,718.93,1
130971,Mumbai,SRH vs KKR,4272.06,5
130972,Chennai,RR vs CSK,2970.04,6
130973,Kolkata,PBKS vs PBKS,2248.94,2
130974,Ahmedabad,SRH vs RR,3433.25,2
130975,Chennai,CSK vs RR,3268.83,3
130976,Surat,DC vs SRH,2602.69,4
130977,Hyderabad,SRH vs RR,2458.96,2
130978,Ahmedabad,DC vs RR,3210.59,6
130979,Chennai,RCB vs MI,654.72,7
130980,Kolkata,DC vs CSK,546.11,5
130981,Mumbai,KKR vs CSK,3428.61,1
130982,Ahmedabad,MI vs RCB,959.06,4
130983,Ahmedabad,PBKS vs CSK,2647.82,1
130984,Bangalore,PBKS vs RCB,4211.59,5
130985,Pune,RCB vs PBKS,3679.4,2
130986,Ahmedabad,SRH vs RCB,4140.04,3
130987,Surat,MI vs RCB,3451.88,4
130988,Kolkata,RR vs RCB,2275.43,2
130989,Surat,PBKS vs CSK,3709.12,1
130990,Chennai,RCB vs SRH,2648.16,6
130991,Ahmedabad,KKR vs KKR,1498.03,1
130992,Bangalore,CSK vs PBKS,2589.16,2
130993,Bangalore,SRH vs KKR,2874.06,4
130994,Chennai,CSK vs DC,1591.71,5
130995,Surat,MI vs DC,3579.28,2
130996,Ahmedabad,CSK vs MI,781.8,4
130997,Delhi,CSK vs CSK,3010.73,1
130998,Delhi,MI vs DC,4039.12,6
130999,Pune,RCB vs RR,1246.7,7
131000,Surat,SRH vs SRH,4965.23,1
131001,Hyderabad,RR vs RR,1139.66,7
131002,Surat,PBKS vs RR,2522.64,7
131003,Hyderabad,MI vs DC,3602.09,3
131004,Hyderabad,PBKS vs PBKS,4728.18,1
131005,Surat,MI vs KKR,399.3,4
131006,Pune,RCB vs PBKS,531.78,7
131007,Kolkata,DC vs RR,2215.07,6
131008,Delhi,PBKS vs KKR,4514.14,7
131009,Kolkata,MI vs PBKS,400.06,3
131010,Hyderabad,CSK vs SRH,2401.93,6
131011,Ahmedabad,SRH vs KKR,2012.13,2
131012,Delhi,CSK vs PBKS,4560.84,7
131013,Ahmedabad,SRH vs SRH,1812.35,5
131014,Bangalore,PBKS vs KKR,514.99,3
131015,Surat,RR vs RCB,3061.52,6
131016,Bangalore,CSK vs RR,3786.5,2
131017,Chennai,PBKS vs SRH,515.38,4
131018,Pune,SRH vs SRH,308.69,5
131019,Kolkata,RR vs RCB,4201.89,7
131020,Kolkata,CSK vs PBKS,1463.96,7
131021,Hyderabad,PBKS vs MI,3270.12,5
131022,Pune,DC vs KKR,3940.64,1
131023,Chennai,SRH vs RCB,4307.68,2
131024,Mumbai,KKR vs MI,665.77,6
131025,Hyderabad,DC vs KKR,3737.27,5
131026,Bangalore,MI vs CSK,3417.18,6
131027,Ahmedabad,DC vs RCB,2315.81,3
131028,Surat,SRH vs CSK,3065.49,7
131029,Bangalore,MI vs SRH,4892.43,4
131030,Surat,PBKS vs PBKS,4383.48,5
131031,Delhi,SRH vs PBKS,2133.48,7
131032,Surat,RR vs DC,1893.33,3
131033,Hyderabad,KKR vs RCB,4668.73,6
131034,Surat,RCB vs PBKS,792.85,5
131035,Chennai,KKR vs KKR,2146.32,1
131036,Chennai,RR vs KKR,1183.93,5
131037,Pune,PBKS vs SRH,3915.15,6
131038,Bangalore,MI vs SRH,4954.65,3
131039,Surat,KKR vs KKR,2253.69,4
131040,Bangalore,PBKS vs RCB,1333.82,4
131041,Mumbai,KKR vs RCB,2938.47,5
131042,Hyderabad,MI vs CSK,2092.04,1
131043,Chennai,RCB vs PBKS,577.4,4
131044,Hyderabad,DC vs KKR,4191.8,2
131045,Chennai,MI vs PBKS,1434.88,6
131046,Hyderabad,MI vs RCB,1323.1,6
131047,Hyderabad,DC vs RCB,958.99,2
131048,Ahmedabad,KKR vs MI,3861.55,7
131049,Mumbai,CSK vs CSK,777.9,5
131050,Hyderabad,CSK vs CSK,3225.27,1
131051,Bangalore,SRH vs SRH,2512.88,5
131052,Delhi,MI vs MI,2722.44,7
131053,Hyderabad,PBKS vs RR,2142.54,3
131054,Chennai,RCB vs SRH,3061.51,7
131055,Kolkata,RCB vs PBKS,4868.17,1
131056,Bangalore,CSK vs SRH,1777.99,4
131057,Delhi,PBKS vs PBKS,2400.15,5
131058,Delhi,RCB vs RR,1555.23,7
131059,Kolkata,RR vs CSK,2610.84,6
131060,Bangalore,RR vs RR,2714.11,6
131061,Bangalore,SRH vs PBKS,4414.65,2
131062,Mumbai,RCB vs KKR,4031.03,4
131063,Surat,MI vs RR,1980.35,3
131064,Kolkata,CSK vs RR,4670.44,5
131065,Surat,RCB vs KKR,3497.48,6
131066,Mumbai,RR vs CSK,902.88,2
131067,Surat,RR vs MI,4124.96,4
131068,Mumbai,SRH vs DC,4780.54,7
131069,Surat,CSK vs PBKS,358.36,2
131070,Hyderabad,RCB vs RCB,4802.5,4
131071,Pune,SRH vs PBKS,3085.51,1
131072,Kolkata,DC vs CSK,2508.92,1
131073,Pune,CSK vs DC,630.14,4
131074,Ahmedabad,CSK vs RR,3167.71,1
131075,Kolkata,DC vs RR,3861.8,5
131076,Hyderabad,KKR vs RCB,2510.77,3
131077,Ahmedabad,RCB vs MI,408.46,3
131078,Hyderabad,KKR vs KKR,2342.0,6
131079,Bangalore,DC vs RR,3171.14,5
131080,Chennai,DC vs PBKS,2992.53,2
131081,Delhi,CSK vs RR,3128.25,3
131082,Pune,PBKS vs RCB,1293.83,6
131083,Hyderabad,RR vs KKR,2606.31,3
131084,Kolkata,SRH vs PBKS,2889.37,6
131085,Ahmedabad,RR vs RCB,1979.42,1
131086,Bangalore,DC vs DC,4617.1,4
131087,Ahmedabad,DC vs KKR,1731.23,4
131088,Pune,KKR vs PBKS,2887.9,2
131089,Bangalore,CSK vs RR,2021.91,4
131090,Ahmedabad,CSK vs KKR,1738.71,2
131091,Ahmedabad,PBKS vs PBKS,910.3,1
131092,Ahmedabad,RR vs KKR,1410.25,6
131093,Pune,RCB vs DC,3387.51,1
131094,Delhi,MI vs RCB,4048.94,1
131095,Ahmedabad,SRH vs RR,3883.91,3
131096,Bangalore,SRH vs RCB,1238.98,1
131097,Bangalore,PBKS vs RR,1682.71,2
131098,Chennai,PBKS vs PBKS,3597.13,1
131099,Pune,PBKS vs PBKS,2325.03,3
131100,Kolkata,PBKS vs KKR,3270.6,5
131101,Kolkata,DC vs SRH,3220.21,1
131102,Bangalore,MI vs DC,2153.8,7
131103,Delhi,CSK vs DC,373.86,3
131104,Surat,DC vs RCB,2176.16,1
131105,Hyderabad,PBKS vs CSK,1409.77,4
131106,Bangalore,DC vs DC,1184.79,3
131107,Surat,MI vs RR,3863.11,5
131108,Mumbai,MI vs PBKS,998.8,5
131109,Ahmedabad,PBKS vs SRH,4084.96,5
131110,Kolkata,CSK vs RCB,3447.24,4
131111,Hyderabad,MI vs RCB,904.24,6
131112,Chennai,SRH vs KKR,2449.15,6
131113,Surat,RR vs MI,1949.07,6
131114,Hyderabad,RCB vs KKR,4200.35,3
131115,Bangalore,CSK vs PBKS,3548.53,2
131116,Surat,RR vs RR,4233.57,1
131117,Surat,RCB vs SRH,3667.64,1
131118,Mumbai,PBKS vs RR,3167.91,7
131119,Hyderabad,RCB vs SRH,4953.58,1
131120,Pune,MI vs RCB,2281.09,5
131121,Delhi,PBKS vs SRH,1891.67,3
131122,Ahmedabad,RR vs RCB,680.69,5
131123,Hyderabad,MI vs RR,2128.64,4
131124,Chennai,PBKS vs RR,304.72,7
131125,Pune,PBKS vs MI,2455.16,4
131126,Mumbai,DC vs SRH,2530.29,7
131127,Delhi,RCB vs DC,2725.51,6
131128,Mumbai,PBKS vs RR,3553.12,4
131129,Kolkata,KKR vs RR,2502.56,7
131130,Bangalore,PBKS vs CSK,4425.2,7
131131,Ahmedabad,PBKS vs PBKS,4014.84,6
131132,Kolkata,PBKS vs PBKS,556.28,4
