date,product,city,amount
2025-10-15,Headphones,Surat,31056.45
2024-11-17,Tablet,Bangalore,17059.43
2024-10-09,Phone,Bangalore,10216.53
2024-09-28,Headphones,Surat,46939.74
2024-12-11,Laptop,Mumbai,46731.36
2025-01-30,Phone,Delhi,33919.98
2024-11-03,Phone,Ahmedabad,49724.93
2026-03-14,Tablet,Surat,9258.4
2025-01-05,Laptop,Delhi,41495.66
2025-02-14,Laptop,Bangalore,28271.61
2024-08-25,Tablet,Delhi,9488.14
2026-01-15,Tablet,Ahmedabad,31414.73
2025-10-08,Phone,Delhi,49608.58
2024-04-13,Headphones,Bangalore,11501.2
2025-07-02,Headphones,Ahmedabad,23666.03
2024-10-15,Headphones,Ahmedabad,5365.0
2025-06-10,Headphones,Ahmedabad,13531.91
2025-08-13,Laptop,Bangalore,15159.57
2024-09-10,Laptop,Mumbai,28888.37
2025-08-11,Tablet,Bangalore,3803.07
2025-01-01,Tablet,Mumbai,44265.14
2025-01-17,Headphones,Mumbai,48018.69
2025-03-07,Tablet,Bangalore,34170.24
2025-08-10,Laptop,Delhi,33669.41
2025-12-17,Headphones,Bangalore,15360.71
2024-03-28,Headphones,Ahmedabad,44698.03
2024-06-15,Laptop,Delhi,41114.0
2024-08-19,Phone,Surat,6356.66
2024-10-02,Headphones,Surat,35968.24
2024-03-31,Tablet,Surat,6720.17
2026-02-19,Phone,Ahmedabad,12214.89
2024-11-13,Laptop,Ahmedabad,41128.15
2025-02-10,Phone,Mumbai,24080.61
2024-04-19,Phone,Ahmedabad,22944.23
2025-12-24,Headphones,Mumbai,13067.98
2025-01-12,Phone,Surat,31082.19
2024-07-07,Tablet,Bangalore,7495.42
2026-03-09,Headphones,Bangalore,39957.81
2025-02-03,Laptop,Ahmedabad,26899.82
2024-05-14,Tablet,Surat,42328.16
2024-10-22,Headphones,Surat,24972.63
2024-05-20,Phone,Mumbai,15020.72
2025-05-02,Tablet,Mumbai,1092.78
2025-06-19,Headphones,Surat,20877.22
2026-02-18,Headphones,Ahmedabad,47337.49
2026-02-26,Laptop,Ahmedabad,41894.63
2025-10-02,Headphones,Surat,49923.0
2025-12-31,Laptop,Bangalore,8252.94
2024-08-12,Phone,Bangalore,32064.13
2024-04-13,Headphones,Mumbai,7115.88
2025-09-23,Headphones,Surat,45303.0
2025-08-10,Phone,Bangalore,17722.39
2025-09-26,Headphones,Ahmedabad,44732.5
2024-06-22,Headphones,Delhi,10553.29
2025-08-20,Tablet,Delhi,8384.33
2025-06-03,Laptop,Surat,9356.29
2024-12-20,Headphones,Mumbai,39099.93
2025-02-17,Headphones,Delhi,43241.5
2024-04-02,Laptop,Ahmedabad,2497.9
2024-08-11,Tablet,Ahmedabad,7854.23
2024-12-05,Laptop,Ahmedabad,662.3
2024-06-14,Headphones,Delhi,3497.2
2025-09-15,Phone,Bangalore,4947.85
2024-09-30,Phone,Ahmedabad,15087.33
2026-02-24,Tablet,Mumbai,11041.37
2026-02-15,Tablet,Surat,33272.76
2025-06-15,Headphones,Surat,49877.45
2025-09-30,Tablet,Surat,33214.65
2026-03-04,Headphones,Bangalore,529.67
2025-03-06,Phone,Surat,6931.21
2024-08-30,Tablet,Surat,5917.16
2024-10-22,Headphones,Delhi,21170.8
2025-06-03,Laptop,Bangalore,14267.64
2025-04-23,Tablet,Bangalore,48221.53
2025-05-15,Headphones,Delhi,8888.58
2025-01-06,Headphones,Mumbai,33455.23
2025-02-16,Laptop,Surat,8580.24
2025-06-07,Phone,Mumbai,27348.23
2025-02-17,Laptop,Delhi,1732.61
2024-08-16,Headphones,Delhi,2893.11
2024-06-28,Laptop,Delhi,2067.85
2024-12-08,Laptop,Delhi,8234.91
2025-04-29,Headphones,Ahmedabad,701.88
2025-09-05,Phone,Delhi,24870.45
2025-11-30,Laptop,Mumbai,19698.63
2024-05-12,Laptop,Delhi,3589.14
2024-12-31,Tablet,Mumbai,4369.07
2026-01-05,Tablet,Delhi,38842.02
2026-02-16,Headphones,Delhi,1716.7
2024-06-07,Headphones,Ahmedabad,46042.09
2025-08-23,Headphones,Delhi,18856.25
2024-11-27,Tablet,Surat,7611.07
2025-06-04,Headphones,Ahmedabad,43113.75
2025-07-20,Laptop,Ahmedabad,18044.98
2025-01-05,Laptop,Surat,28767.85
2024-09-27,Phone,Ahmedabad,24924.72
2024-06-28,Headphones,Delhi,30097.75
2025-08-26,Laptop,Surat,9347.14
2025-12-15,Laptop,Delhi,20107.73
2025-04-03,Phone,Ahmedabad,15121.19
2025-02-19,Laptop,Bangalore,38937.33
2024-09-08,Phone,Surat,39260.49
2025-03-27,Phone,Mumbai,49714.7
2024-12-27,Tablet,Ahmedabad,49919.66
2024-10-10,Laptop,Bangalore,5290.52
2024-07-19,Tablet,Ahmedabad,23475.05
2026-02-20,Laptop,Delhi,37537.8
2024-04-01,Tablet,Delhi,33714.77
2024-06-13,Phone,Delhi,24517.01
2024-06-24,Phone,Bangalore,5419.47
2025-08-27,Phone,Delhi,23703.87
2024-06-25,Phone,Ahmedabad,47837.45
2024-10-27,Laptop,Ahmedabad,22184.12
2025-03-16,Headphones,Ahmedabad,1908.26
2025-07-31,Laptop,Surat,20354.8
2024-08-11,Tablet,Ahmedabad,23660.52
2025-02-09,Laptop,Delhi,37088.11
2026-01-10,Laptop,Surat,11787.22
2024-04-12,Tablet,Surat,29292.44
2024-08-14,Phone,Surat,9085.8
2024-08-29,Tablet,Surat,30992.24
2025-05-27,Tablet,Bangalore,26337.5
2025-04-17,Headphones,Ahmedabad,43043.56
2025-07-18,Headphones,Bangalore,23382.15
2024-06-28,Phone,Mumbai,14633.59
2024-09-02,Tablet,Bangalore,26785.66
2024-05-28,Tablet,Surat,28194.05
2024-09-05,Tablet,Ahmedabad,5065.39
2025-10-04,Laptop,Ahmedabad,28728.27
2024-11-07,Headphones,Delhi,34863.77
2024-04-28,Headphones,Bangalore,44284.57
2024-05-22,Phone,Ahmedabad,11072.0
2024-07-21,Headphones,Mumbai,23086.55
2024-05-04,Headphones,Mumbai,3390.36
2024-10-10,Phone,Bangalore,8624.2
2024-12-02,Tablet,Delhi,46298.75
2025-12-17,Laptop,Mumbai,46952.43
2025-11-16,Phone,Delhi,2545.52
2024-12-03,Headphones,Bangalore,26949.84
2025-08-21,Phone,Ahmedabad,7307.66
2024-09-21,Headphones,Delhi,35375.12
2026-01-05,Tablet,Mumbai,31354.1
2026-02-15,Tablet,Delhi,26069.78
2024-05-24,Tablet,Ahmedabad,26226.06
2026-02-09,Headphones,Ahmedabad,30990.65
2025-05-20,Phone,Mumbai,22297.0
2024-05-16,Headphones,Delhi,36729.6
2025-08-12,Tablet,Delhi,35755.36
2025-01-28,Tablet,Surat,17222.26
2025-09-24,Tablet,Mumbai,36157.22
2026-01-28,Headphones,Delhi,17474.41
2026-02-20,Laptop,Bangalore,29614.53
2024-08-31,Tablet,Surat,10970.97
2025-12-07,Phone,Mumbai,16128.07
2024-10-04,Tablet,Ahmedabad,11311.07
2024-09-03,Headphones,Mumbai,49455.2
2025-04-21,Phone,Bangalore,30773.08
2025-06-26,Headphones,Bangalore,33883.75
2024-06-01,Laptop,Ahmedabad,32062.88
2025-01-12,Laptop,Ahmedabad,1913.91
2024-12-21,Headphones,Ahmedabad,36065.67
2024-03-24,Tablet,Surat,39059.63
2024-12-17,Phone,Bangalore,17358.94
2026-01-07,Tablet,Ahmedabad,29534.7
2025-01-01,Headphones,Bangalore,1865.91
2025-01-18,Headphones,Surat,11012.66
2024-07-22,Tablet,Surat,10011.78
2025-05-05,Phone,Bangalore,13184.18
2024-07-07,Phone,Ahmedabad,19405.31
2024-12-27,Phone,Mumbai,11309.81
2025-06-15,Phone,Delhi,11818.5
2024-06-20,Phone,Bangalore,47835.36
2025-01-31,Laptop,Surat,13031.18
2024-05-14,Laptop,Ahmedabad,28559.68
2025-11-10,Headphones,Delhi,32289.81
2024-11-07,Laptop,Bangalore,15863.84
2024-11-09,Phone,Mumbai,3887.72
2024-10-07,Phone,Mumbai,23944.49
2024-06-20,Phone,Surat,49461.92
2026-03-16,Headphones,Surat,14631.26
2025-02-03,Headphones,Surat,720.55
2025-06-11,Tablet,Bangalore,39940.77
2026-01-25,Laptop,Mumbai,12945.18
2025-05-04,Laptop,Mumbai,42603.67
2024-03-22,Tablet,Surat,13146.31
2025-01-06,Tablet,Surat,43639.87
2025-06-08,Laptop,Ahmedabad,45739.26
2026-02-22,Phone,Mumbai,29246.94
2024-07-17,Laptop,Surat,41776.91
2025-08-25,Phone,Surat,43414.51
2025-05-25,Headphones,Surat,17801.99
2024-07-03,Laptop,Ahmedabad,33095.27
2024-11-21,Laptop,Mumbai,30428.02
2025-06-27,Headphones,Mumbai,21711.27
2025-07-22,Headphones,Mumbai,37960.45
2025-11-27,Headphones,Ahmedabad,23846.13
2025-03-05,Headphones,Bangalore,13728.44
2024-08-05,Headphones,Ahmedabad,14228.61
2025-05-02,Tablet,Delhi,529.27
2025-01-10,Tablet,Ahmedabad,4230.76
2025-02-18,Headphones,Delhi,7490.52
2025-07-06,Headphones,Surat,35585.72
2025-06-07,Headphones,Delhi,6288.39
2025-07-24,Headphones,Ahmedabad,11376.39
2025-08-06,Phone,Bangalore,24052.67
2025-05-01,Phone,Mumbai,17090.5
2025-11-24,Headphones,Ahmedabad,39196.91
2025-04-02,Headphones,Mumbai,5522.32
2025-04-19,Laptop,Delhi,49096.4
2024-07-13,Headphones,Surat,41343.51
2025-03-01,Headphones,Surat,25140.45
2025-06-07,Tablet,Ahmedabad,6780.09
2024-07-15,Phone,Delhi,5270.41
2025-01-16,Headphones,Delhi,8364.9
2025-05-07,Phone,Mumbai,9404.42
2025-01-19,Phone,Delhi,37838.35
2025-09-20,Laptop,Bangalore,48635.95
2025-03-15,Phone,Surat,37908.69
2026-03-08,Phone,Bangalore,38527.54
2026-02-05,Headphones,Bangalore,47368.39
2025-07-06,Tablet,Mumbai,5351.51
2024-03-28,Headphones,Delhi,5415.48
2025-01-21,Headphones,Mumbai,44847.89
2025-09-25,Tablet,Surat,27792.14
2025-07-04,Tablet,Mumbai,12781.56
2024-11-01,Laptop,Bangalore,10403.24
2024-09-22,Tablet,Mumbai,30545.24
2025-03-10,Headphones,Delhi,32019.67
2025-06-25,Tablet,Mumbai,38054.89
2025-12-16,Tablet,Delhi,32484.67
2025-08-15,Tablet,Bangalore,36179.38
2025-09-05,Phone,Delhi,35845.17
2024-04-25,Laptop,Delhi,3052.8
2024-07-28,Phone,Delhi,35712.71
2025-12-10,Phone,Delhi,8394.59
2024-05-21,Laptop,Surat,25286.43
2025-10-27,Phone,Ahmedabad,12979.3
2024-05-26,Tablet,Surat,34189.0
2025-04-30,Laptop,Mumbai,15422.55
2024-12-21,Phone,Surat,45666.19
2024-07-23,Headphones,Surat,2870.18
2025-01-18,Phone,Delhi,23876.26
2024-09-23,Headphones,Mumbai,21660.42
2026-02-24,Tablet,Mumbai,9969.13
2024-03-23,Headphones,Bangalore,3962.64
2025-03-16,Phone,Delhi,11672.1
2025-05-19,Phone,Surat,6916.7
2025-07-09,Phone,Bangalore,9708.53
2024-07-30,Laptop,Bangalore,43012.38
2026-03-12,Laptop,Surat,36366.94
2024-10-16,Phone,Mumbai,7517.72
2025-09-22,Phone,Delhi,45121.34
2024-11-15,Tablet,Delhi,44418.72
2024-11-23,Laptop,Surat,12967.71
2025-06-12,Laptop,Delhi,2870.62
2024-07-16,Laptop,Ahmedabad,34824.73
2024-08-15,Headphones,Bangalore,29345.47
2025-04-16,Phone,Bangalore,19068.67
2024-04-08,Tablet,Ahmedabad,2878.23
2024-09-01,Tablet,Delhi,6935.6
2025-05-16,Phone,Mumbai,30257.86
2026-01-19,Phone,Ahmedabad,33739.89
2025-02-05,Tablet,Ahmedabad,10717.76
2025-02-11,Headphones,Bangalore,22656.82
2024-05-11,Tablet,Mumbai,43804.49
2024-11-16,Headphones,Mumbai,12395.02
2025-01-06,Headphones,Delhi,43834.64
2026-03-04,Laptop,Mumbai,14781.67
2026-02-15,Phone,Delhi,42987.44
2025-09-17,Laptop,Surat,29107.65
2024-07-29,Headphones,Ahmedabad,37801.35
2026-02-13,Tablet,Ahmedabad,17352.74
2024-05-31,Laptop,Delhi,7384.45
2025-10-25,Tablet,Delhi,7861.96
2024-04-17,Headphones,Delhi,8649.18
2024-09-04,Tablet,Ahmedabad,10461.34
2025-08-16,Laptop,Delhi,44188.27
2025-01-05,Headphones,Ahmedabad,24730.81
2024-11-25,Phone,Ahmedabad,11426.1
2026-01-20,Laptop,Bangalore,31567.62
2025-03-28,Laptop,Bangalore,4633.24
2024-03-25,Phone,Surat,9601.52
2024-09-11,Headphones,Surat,27907.08
2025-12-20,Phone,Mumbai,24488.25
2025-07-06,Laptop,Delhi,11512.5
2025-07-09,Headphones,Ahmedabad,2832.28
2025-01-26,Tablet,Mumbai,30292.69
2025-02-10,Laptop,Bangalore,44334.97
2024-07-24,Tablet,Ahmedabad,38556.12
2025-04-13,Phone,Mumbai,10464.25
2025-05-24,Headphones,Bangalore,35023.68
2025-04-01,Phone,Surat,11957.71
2025-11-30,Tablet,Delhi,38352.11
2026-01-08,Laptop,Delhi,37899.59
2024-06-20,Headphones,Mumbai,11440.15
2026-03-02,Phone,Bangalore,1478.45
2024-12-04,Tablet,Mumbai,26380.73
2026-03-08,Tablet,Bangalore,31740.63
2025-03-23,Laptop,Bangalore,14040.29
2024-06-08,Tablet,Delhi,21200.05
2025-08-03,Headphones,Surat,23212.98
2025-07-19,Tablet,Surat,36553.03
2025-07-20,Laptop,Ahmedabad,10145.21
2025-08-23,Phone,Bangalore,5066.26
2025-08-09,Headphones,Delhi,13857.98
2024-07-23,Phone,Bangalore,25144.96
2025-05-05,Phone,Ahmedabad,7373.87
2024-06-10,Tablet,Delhi,11823.77
2025-09-07,Tablet,Bangalore,25038.62
2025-12-20,Laptop,Surat,36212.33
2025-11-03,Tablet,Surat,1824.63
2024-09-13,Tablet,Ahmedabad,28753.93
2024-04-08,Phone,Surat,19505.72
2025-01-09,Headphones,Bangalore,28332.57
2025-11-04,Tablet,Ahmedabad,32205.43
2024-06-25,Headphones,Mumbai,2330.89
2025-03-21,Tablet,Ahmedabad,27151.1
2024-05-02,Tablet,Surat,47287.52
2025-11-25,Laptop,Delhi,21420.55
2025-08-11,Tablet,Ahmedabad,45680.44
2025-10-22,Laptop,Bangalore,48587.11
2024-08-05,Phone,Ahmedabad,31165.88
2024-06-16,Headphones,Surat,26101.28
2026-02-09,Tablet,Ahmedabad,38761.36
2025-02-14,Laptop,Bangalore,39568.96
2025-12-14,Phone,Bangalore,31368.53
2025-01-17,Tablet,Surat,520.41
2024-12-26,Laptop,Bangalore,32814.18
2024-07-23,Laptop,Surat,44111.4
2026-01-07,Phone,Ahmedabad,3862.15
2026-02-12,Tablet,Ahmedabad,15291.58
2024-07-26,Tablet,Mumbai,42920.11
2024-03-29,Headphones,Surat,31446.02
2025-12-06,Tablet,Delhi,6150.85
2025-06-13,Laptop,Surat,30036.46
2025-12-01,Headphones,Ahmedabad,31094.93
2026-02-10,Headphones,Ahmedabad,5924.87
2025-11-19,Tablet,Bangalore,9008.09
2024-09-12,Headphones,Mumbai,29375.44
2025-07-24,Laptop,Delhi,20940.83
2024-11-04,Laptop,Mumbai,11935.09
2025-03-13,Phone,Surat,31541.34
2025-01-13,Laptop,Surat,5956.14
2024-06-05,Phone,Ahmedabad,6103.22
2025-05-31,Headphones,Bangalore,1014.18
2024-07-31,Phone,Delhi,32874.18
2024-10-01,Tablet,Bangalore,46597.6
2025-09-21,Phone,Delhi,1518.6
2025-08-26,Tablet,Mumbai,20387.77
2025-01-25,Headphones,Ahmedabad,9178.54
2024-11-24,Phone,Bangalore,32488.58
2024-07-22,Laptop,Surat,22647.99
2025-12-24,Tablet,Ahmedabad,29694.1
2025-09-05,Headphones,Delhi,42090.05
2026-01-22,Laptop,Ahmedabad,28660.95
2026-02-20,Tablet,Surat,27025.95
2024-08-04,Headphones,Surat,7608.01
2025-10-25,Headphones,Delhi,23376.24
2025-10-06,Laptop,Ahmedabad,31571.96
2024-07-06,Headphones,Bangalore,35470.06
2024-05-15,Phone,Ahmedabad,4556.98
2024-12-28,Headphones,Surat,34402.64
2025-01-15,Tablet,Delhi,10192.73
2025-02-03,Tablet,Mumbai,33222.13
2026-02-08,Tablet,Mumbai,14342.61
2024-12-07,Phone,Ahmedabad,29746.31
2024-10-09,Laptop,Surat,8185.88
2025-03-07,Phone,Ahmedabad,48031.54
2025-09-20,Phone,Delhi,35185.5
2024-03-19,Phone,Bangalore,13103.22
2025-04-19,Headphones,Mumbai,41665.09
2025-11-17,Laptop,Ahmedabad,47870.3
2024-08-01,Headphones,Surat,27376.63
2024-10-18,Phone,Mumbai,17773.05
2024-05-19,Tablet,Mumbai,9858.87
2026-02-28,Phone,Bangalore,31081.76
2025-05-15,Laptop,Ahmedabad,12852.8
2025-04-20,Tablet,Bangalore,44397.32
2024-10-13,Laptop,Surat,13982.9
2025-02-10,Phone,Surat,5754.32
2026-03-13,Laptop,Ahmedabad,49446.26
2024-12-21,Headphones,Mumbai,19710.03
2025-08-22,Tablet,Delhi,32976.85
2026-03-13,Laptop,Bangalore,13649.73
2025-01-06,Tablet,Mumbai,12880.37
2025-06-04,Tablet,Surat,21801.98
2025-09-26,Phone,Surat,42462.78
2024-10-19,Phone,Mumbai,28395.73
2025-02-06,Tablet,Mumbai,26462.53
2024-12-23,Laptop,Surat,19576.5
2026-03-10,Tablet,Bangalore,12745.68
2024-12-02,Phone,Bangalore,38175.68
2025-08-06,Laptop,Mumbai,1272.26
2026-02-17,Tablet,Ahmedabad,46912.04
2026-02-18,Phone,Surat,38608.66
2024-09-26,Tablet,Delhi,16318.39
2025-06-15,Tablet,Surat,41967.59
2024-06-09,Tablet,Bangalore,17321.93
2026-01-16,Laptop,Bangalore,16227.11
2024-12-16,Phone,Delhi,15720.05
2025-04-10,Phone,Bangalore,20376.61
2024-09-29,Headphones,Delhi,41427.27
2025-07-29,Tablet,Bangalore,13358.42
2024-04-28,Tablet,Delhi,31147.37
2024-11-24,Headphones,Ahmedabad,8677.74
2024-10-16,Tablet,Surat,49457.28
2025-06-03,Laptop,Bangalore,11527.87
2024-04-20,Headphones,Mumbai,41706.32
2025-12-02,Phone,Delhi,12124.53
2024-10-04,Tablet,Delhi,22644.49
2025-12-03,Phone,Delhi,13372.44
2024-07-25,Tablet,Bangalore,37062.85
2025-06-30,Headphones,Surat,33315.6
2024-12-03,Phone,Mumbai,6322.07
2025-05-12,Tablet,Delhi,40182.11
2024-12-04,Laptop,Delhi,44994.56
2025-04-02,Headphones,Delhi,3769.69
2025-07-13,Tablet,Delhi,5337.64
2024-11-28,Tablet,Mumbai,3463.51
2025-05-22,Tablet,Delhi,13354.77
2026-02-23,Headphones,Mumbai,46927.86
2024-12-17,Tablet,Mumbai,9881.86
2024-07-09,Tablet,Delhi,48091.97
2024-05-31,Phone,Ahmedabad,15481.35
2024-08-14,Phone,Mumbai,38848.83
2025-07-08,Headphones,Ahmedabad,29835.62
2025-04-13,Headphones,Mumbai,11488.3
2026-01-17,Laptop,Bangalore,43202.97
2025-07-31,Tablet,Delhi,2682.6
2024-05-20,Phone,Bangalore,1038.65
2026-03-09,Phone,Mumbai,22037.66
2024-04-26,Tablet,Bangalore,21261.36
2024-12-23,Tablet,Delhi,33098.47
2025-01-04,Headphones,Delhi,2052.27
2025-01-20,Laptop,Mumbai,34279.34
2025-08-08,Laptop,Mumbai,27481.2
2025-04-09,Headphones,Ahmedabad,16695.65
2024-12-29,Headphones,Surat,24074.65
2024-11-22,Phone,Bangalore,3768.72
2025-12-21,Headphones,Ahmedabad,22497.16
2025-09-16,Laptop,Bangalore,27559.16
2025-06-11,Phone,Delhi,32366.72
2026-01-17,Laptop,Mumbai,933.35
2025-11-03,Tablet,Bangalore,38479.87
2025-09-23,Laptop,Surat,15384.63
2025-03-02,Phone,Delhi,18249.39
2025-11-11,Laptop,Delhi,37597.26
2024-11-10,Phone,Ahmedabad,49175.78
2025-12-03,Phone,Surat,27455.23
2024-06-01,Headphones,Delhi,5762.59
2024-07-31,Laptop,Surat,31823.27
2024-10-18,Headphones,Mumbai,49995.89
2024-12-26,Headphones,Surat,636.39
2025-12-10,Laptop,Ahmedabad,3047.22
2025-12-18,Phone,Ahmedabad,22490.04
2025-08-14,Tablet,Bangalore,1188.29
2025-02-05,Laptop,Mumbai,16786.85
2025-07-07,Headphones,Mumbai,11082.18
2025-03-15,Headphones,Surat,30103.05
2024-04-25,Phone,Ahmedabad,11273.04
2026-03-07,Headphones,Ahmedabad,15238.46
2024-10-26,Tablet,Ahmedabad,46890.1
2025-12-18,Headphones,Mumbai,32752.47
2025-12-12,Phone,Ahmedabad,39004.7
2024-11-22,Laptop,Bangalore,27009.83
2025-09-26,Phone,Delhi,5866.71
2024-12-26,Headphones,Ahmedabad,22444.95
2025-11-19,Phone,Bangalore,10983.21
2024-07-26,Headphones,Bangalore,13527.6
2025-09-20,Phone,Delhi,42159.98
2024-04-26,Laptop,Mumbai,44770.65
2025-09-09,Headphones,Ahmedabad,11578.94
2025-06-29,Tablet,Bangalore,22439.4
2025-01-12,Tablet,Bangalore,48470.19
2024-09-21,Tablet,Delhi,30801.07
2025-03-08,Tablet,Bangalore,40490.04
2025-12-17,Headphones,Ahmedabad,27229.07
2024-06-24,Headphones,Mumbai,24640.0
2025-12-11,Laptop,Bangalore,36383.98
2025-03-11,Phone,Mumbai,16298.79
2025-11-17,Headphones,Bangalore,32310.95
2024-05-05,Tablet,Bangalore,26161.79
2025-09-13,Headphones,Ahmedabad,36466.76
2025-08-18,Tablet,Mumbai,7299.26
2024-07-31,Laptop,Surat,33912.73
2025-10-21,Phone,Ahmedabad,32106.13
2026-03-08,Headphones,Mumbai,45218.68
2025-03-10,Phone,Mumbai,19101.22
2024-11-25,Tablet,Mumbai,42767.4
2025-02-19,Tablet,Surat,2231.89
2025-09-28,Phone,Ahmedabad,14473.0
2025-05-06,Laptop,Surat,5135.17
2025-04-06,Phone,Bangalore,12890.08
2024-03-23,Phone,Delhi,17207.46
2025-08-04,Headphones,Surat,31156.42
2025-01-04,Headphones,Bangalore,3672.64
2025-05-01,Tablet,Surat,10887.14
2024-10-12,Headphones,Mumbai,36450.96
2024-04-01,Laptop,Delhi,34533.68
2025-11-08,Laptop,Delhi,29062.7
2024-12-08,Laptop,Bangalore,35374.72
2025-05-26,Tablet,Surat,36217.16
2025-07-10,Laptop,Surat,10842.6
2024-10-30,Laptop,Surat,26810.18
2025-10-18,Headphones,Bangalore,35983.92
2024-11-13,Tablet,Surat,33604.51
2026-02-21,Phone,Delhi,23721.39
2024-11-16,Laptop,Delhi,21745.9
2024-11-22,Headphones,Ahmedabad,13088.41
2025-10-25,Phone,Surat,19594.91
2025-07-18,Laptop,Surat,33268.58
2024-12-18,Phone,Delhi,20144.92
2025-01-31,Phone,Delhi,28857.54
2026-01-20,Tablet,Mumbai,47243.56
2024-04-17,Tablet,Mumbai,2832.3
2024-04-15,Laptop,Ahmedabad,37856.57
2025-06-25,Laptop,Delhi,36528.75
2024-06-21,Tablet,Ahmedabad,25477.89
2024-07-05,Laptop,Surat,7744.97
2025-12-07,Laptop,Surat,18155.34
2025-01-27,Tablet,Delhi,15833.69
2025-11-13,Phone,Bangalore,35760.36
2025-11-08,Laptop,Ahmedabad,25388.07
2025-03-23,Headphones,Bangalore,17884.21
2025-01-29,Tablet,Surat,32270.15
2024-10-16,Laptop,Ahmedabad,13231.3
2025-06-14,Laptop,Surat,32246.38
2024-05-10,Tablet,Mumbai,48778.61
2025-10-23,Headphones,Delhi,10717.9
2025-08-09,Headphones,Mumbai,5324.2
2025-03-04,Tablet,Ahmedabad,46473.66
2025-11-18,Headphones,Mumbai,18268.65
2025-11-10,Laptop,Ahmedabad,33470.18
2025-07-02,Headphones,Bangalore,17741.74
2024-09-11,Laptop,Delhi,41548.39
2024-09-17,Phone,Bangalore,24741.31
2025-05-16,Headphones,Surat,15974.8
2026-03-05,Phone,Delhi,40984.51
2024-05-13,Tablet,Mumbai,13328.34
2024-12-22,Headphones,Ahmedabad,36441.32
2025-06-10,Laptop,Delhi,16718.26
2025-10-18,Headphones,Surat,22637.95
2025-06-09,Tablet,Bangalore,31500.38
2024-07-21,Tablet,Surat,32875.49
2026-01-11,Laptop,Mumbai,23642.83
2026-01-25,Headphones,Ahmedabad,7644.98
2025-01-30,Phone,Ahmedabad,37768.88
2025-12-28,Tablet,Mumbai,44314.82
2024-09-16,Tablet,Ahmedabad,45874.1
2025-08-27,Laptop,Delhi,5379.2
2024-04-29,Headphones,Delhi,36062.17
2025-03-21,Phone,Mumbai,10818.12
2024-07-17,Headphones,Mumbai,5569.58
2025-06-08,Headphones,Surat,4020.44
2026-01-20,Phone,Ahmedabad,715.16
2025-07-27,Laptop,Bangalore,46147.07
2026-01-24,Tablet,Mumbai,30448.42
2025-09-06,Laptop,Surat,30364.2
2025-06-14,Laptop,Mumbai,40662.89
2026-01-23,Headphones,Mumbai,43156.25
2026-01-02,Phone,Delhi,725.87
2025-11-28,Tablet,Ahmedabad,37854.8
2026-02-24,Headphones,Mumbai,19753.86
2024-08-04,Tablet,Ahmedabad,16729.4
2025-04-19,Headphones,Surat,37357.67
2024-12-13,Phone,Mumbai,21793.74
2025-07-17,Tablet,Bangalore,49316.33
2025-09-06,Tablet,Delhi,42224.12
2025-06-23,Laptop,Bangalore,9988.32
2025-01-25,Headphones,Delhi,25910.95
2025-03-03,Headphones,Mumbai,35359.06
2024-06-15,Headphones,Mumbai,16981.49
2024-06-13,Laptop,Ahmedabad,8807.88
2025-09-09,Laptop,Delhi,22304.9
2024-08-20,Tablet,Surat,6630.36
2024-09-13,Headphones,Bangalore,12164.93
2024-11-03,Headphones,Surat,36149.79
2025-11-18,Tablet,Delhi,20562.28
2024-11-28,Tablet,Surat,22223.87
2025-11-12,Tablet,Delhi,31638.04
2025-10-04,Phone,Ahmedabad,19374.15
2025-09-06,Phone,Ahmedabad,22557.74
2024-12-09,Tablet,Surat,37818.53
2025-01-14,Laptop,Surat,26439.05
2024-06-04,Laptop,Delhi,41878.38
2025-02-12,Headphones,Ahmedabad,33169.22
2025-07-12,Phone,Surat,23427.87
2025-02-23,Phone,Delhi,45608.73
2025-10-18,Tablet,Delhi,21115.42
2024-11-22,Tablet,Surat,47836.69
2025-02-09,Tablet,Bangalore,44264.31
2026-03-14,Tablet,Mumbai,15898.65
2025-04-05,Tablet,Delhi,1613.53
2025-12-12,Laptop,Ahmedabad,14498.91
2026-01-24,Laptop,Mumbai,23346.48
2025-01-15,Tablet,Delhi,44936.99
2025-08-31,Laptop,Bangalore,10444.96
2024-09-15,Tablet,Mumbai,47844.85
2024-07-25,Tablet,Ahmedabad,49059.28
2025-09-24,Phone,Mumbai,24031.49
2024-06-30,Laptop,Surat,7741.99
2025-08-31,Laptop,Delhi,38050.46
2024-05-07,Phone,Surat,17755.97
2025-09-02,Laptop,Bangalore,16834.14
2024-06-14,Phone,Mumbai,5457.59
2025-09-13,Headphones,Surat,48822.37
2024-05-29,Laptop,Bangalore,44753.82
2026-03-07,Tablet,Surat,15117.31
2025-03-20,Phone,Ahmedabad,3670.71
2025-12-05,Tablet,Surat,24535.72
2025-07-28,Tablet,Delhi,9169.72
2025-12-13,Laptop,Surat,24890.93
2024-05-11,Phone,Surat,38888.74
2024-04-26,Headphones,Surat,19002.36
2024-10-03,Tablet,Surat,29072.74
2024-05-31,Tablet,Surat,27684.3
2024-07-04,Headphones,Mumbai,20390.07
2025-06-24,Phone,Mumbai,48417.46
2024-09-18,Laptop,Ahmedabad,17386.93
2024-04-17,Tablet,Mumbai,2177.13
2025-10-08,Laptop,Bangalore,42378.94
